# Fix print output for fix CoM_File2
0 -0.18900793 -0.491346575 -2.50000008250595e-08
1000 -0.180651020515535 -0.487812927343661 -0.237950459070802
2000 0.0273205440295132 -0.401989054529978 -0.0819370734756947
3000 -0.134669626864082 -0.409776681010096 -0.127594259913503
4000 -0.189243762588867 -0.571172302622496 0.30110034781111
5000 -0.143007764263653 -0.590104673985699 0.469448015035391
6000 -0.181026586557705 -0.483207562973633 0.701616153385981
7000 -0.0848466990918702 -0.499413836734401 1.05890762804118
8000 -0.376481530247719 -0.33307079206801 0.233920558714815
9000 -0.360320835280782 -0.420618844681388 0.290322821080253
10000 -0.231949907890989 -0.498524754949023 0.0845592159203911
11000 0.0161493088043937 -0.525407110412928 0.271938604629851
12000 0.047272870192832 -0.564394537304919 0.346010269412925
13000 -0.203221873700461 -0.521364136444261 0.252782160877305
14000 -0.0504611464773096 -0.640107817828322 0.310399466791507
15000 -0.123418429594436 -0.585566309626767 0.291567471076397
16000 -0.122197200858045 -0.761555005573604 0.516953895221214
17000 -0.176088479125158 -0.569208824244354 0.406066865430021
18000 -0.259557442531897 -0.439735072238513 0.703440431372559
19000 -0.463310515025968 -0.437970793878309 0.994516393521302
20000 -0.314724412542793 -0.490995632946199 1.20037840679465
21000 -0.253695712845804 -0.349493063158081 1.31444905596192
22000 -0.273772600482332 -0.395597403567178 1.0803284171402
23000 -0.52994671959431 -0.251930468132565 1.31021447313712
24000 -0.384576382236204 -0.372615280489783 1.64017906240693
25000 -0.428117522115978 -0.27077391511433 1.36090432361161
26000 -0.32025786229235 -0.347864498082163 1.34270042288845
27000 -0.357229850972816 -0.377465787561429 1.46353717575237
28000 -0.351291684816811 -0.289409992643908 1.23825907989197
29000 -0.550314609965225 -0.287525464665785 1.08892977365644
30000 -0.44402358548911 -0.210076740994456 1.33799809615581
31000 -0.542968808250028 -0.305381158815177 1.45508013197859
32000 -0.585852682595991 -0.249104030397549 1.50025794731812
33000 -0.370008374570179 -0.343115444628699 1.58875532418876
34000 -0.389406295166097 -0.329192362240013 1.43943900340119
35000 -0.276816076752468 -0.344591328709781 1.60834475232871
36000 -0.316742974512928 -0.301322195475105 1.23085862903844
37000 -0.418623139810517 -0.528841256052908 1.07271557696269
38000 -0.427256768131123 -0.321640380782645 1.10990565437306
39000 -0.537989772369905 -0.482809115417379 1.34055037652461
40000 -0.502208353276114 -0.522123765566951 1.33005531300338
41000 -0.604305610242418 -0.368443047846977 1.48269775652616
42000 -0.656293859512945 -0.339029040338317 1.11346666526563
43000 -0.519006767143438 -0.437187526891034 1.37760961243751
44000 -0.42764341233707 -0.321211942463574 0.686606305956339
45000 -0.479837971098127 -0.449639820563403 0.758824626731139
46000 -0.540829664268217 -0.467271386248318 0.809873924851514
47000 -0.412284821615764 -0.285946485882962 0.960337050262388
48000 -0.360244319424739 -0.329370391324892 0.946841532260516
49000 -0.468900801326359 -0.374284340918506 0.835179114341093
50000 -0.431858656332385 -0.334723771299422 0.92754460580635
51000 -0.481368422162617 -0.372266948923044 1.06742187627566
52000 -0.420301292211745 -0.376205838092735 1.29178119057758
53000 -0.364535443117336 -0.403595523390087 1.613432313196
54000 -0.19057698607206 -0.539880417546692 1.21090825679191
55000 -0.431697971510288 -0.436937106035401 1.28524913395743
56000 -0.491078408678584 -0.431765663204718 1.27601893512782
57000 -0.438065205608933 -0.532638200812978 1.3566570534721
58000 -0.606633007492478 -0.362220572877586 1.20111871271534
59000 -0.586158595824629 -0.299114371024487 1.04137851004022
60000 -0.497464518526674 -0.354112415789722 1.00785205119645
61000 -0.518968518789646 -0.294904992992887 0.354415722085405
62000 -0.702766749733831 -0.280715990332198 0.535021016644422
63000 -0.463200851011241 -0.1546319383426 0.795318247462502
64000 -0.411780586064692 -0.0273073001468802 0.758671863805377
65000 -0.531956776878102 -0.186108209646644 0.856120934164779
66000 -0.552029416708119 -0.259101515036632 0.554959919383192
67000 -0.496841389886182 -0.0305155622062846 0.563972910007978
68000 -0.301609135445489 -0.166578994720747 0.668083616889366
69000 -0.253383935224564 -0.110253199357668 0.703504485643025
70000 -0.291450734625792 -0.176218225806977 0.528178545449967
71000 -0.43369651654044 -0.150144235252995 0.697522207480844
72000 -0.470602577940133 -0.241068161789803 0.819723303034604
73000 -0.445155117867216 -0.231054941849538 1.14904658970145
74000 -0.329538892402666 -0.0998060615403152 0.900627008515474
75000 -0.385618833371015 -0.0347059565320543 1.13257526698713
76000 -0.180288625439789 -0.0750082688757324 0.92175656330583
77000 -0.315892678337922 -0.181767178292356 0.838151950872134
78000 -0.172607738012541 -0.137035682970419 0.821770974503225
79000 -0.107052029696081 0.0479766178050062 0.982083688973879
80000 -0.126208548497729 -0.0160922592294321 1.10127569079002
81000 -0.189319901318151 -0.0274566533552934 1.25810501321898
82000 -0.152153034018432 -0.146624187677902 1.54773651788869
83000 -0.0543473059565733 -0.0516552813203956 1.4062920735595
84000 -0.109674666723455 -0.0685024132926115 1.29705243027951
85000 -0.0152153530474982 -0.0597040139506461 1.00227371973516
86000 -0.0864181719764441 -0.155889716179436 1.01492301681318
87000 -0.0623351692223719 -0.102441505314564 1.03469565854964
88000 -0.0439501323500239 -0.129686887005885 1.6304094769872
89000 -0.155156870868307 -0.249940406291024 1.59187081965991
90000 -0.222102996259283 -0.161210193906958 1.32428644484813
91000 -0.173691686728959 -0.240936983886459 1.21145456547195
92000 -0.133150821013503 -0.342054863110045 0.976559493294563
93000 -0.117256854507882 -0.384549889176929 1.33345913267759
94000 -0.0713772250191772 -0.2469831036068 1.13992980783899
95000 -0.133754221155952 -0.320605939580775 1.32409505785703
96000 -0.06417967288377 -0.216256729025514 1.36775152030281
97000 0.14708684695876 -0.288970206919673 1.24854854269976
98000 0.10729443477018 -0.245293393872345 0.891971099246051
99000 0.12745487290755 -0.276100593723214 0.824045009022079
100000 0.123438327056309 -0.165145876006188 0.671220367755543
101000 0.17060785484707 -0.275826793581425 0.614431337515386
102000 0.189828400398439 -0.220039842205639 0.537331997733839
103000 0.0670452494682744 -0.303123878582862 0.965853454151719
104000 -0.00881882997764281 -0.358378023998408 0.872150499385698
105000 0.0435433851804306 -0.332909640144691 0.917647232178232
106000 0.0444769640113562 -0.342799164207268 0.37800223218921
107000 -0.0284878319840921 -0.37114684294463 0.69944201598962
108000 0.043405953873408 -0.22086361759112 1.03163393698972
109000 0.160409581652453 -0.280029612338715 1.07077440618264
110000 0.14271680962329 -0.269792926736437 1.59219431214672
111000 0.170654719359291 -0.219740532719437 1.38183772072414
112000 0.372991601023121 -0.190428630745526 1.47350025233374
113000 0.364180613494071 -0.0648422328053467 1.41549934757856
114000 0.484548621373681 -0.139187264575604 1.39295756273873
115000 0.397980422036499 -0.169611150241861 1.4011989076432
116000 0.352858285345751 -0.242051975466062 1.18447865802792
117000 0.399640952970654 -0.195972070811332 1.29996190394503
118000 0.36011499419135 -0.183617929339936 1.34977288086882
119000 0.329868252470911 -0.219800063325579 1.43501143457613
120000 0.26655886149124 -0.325591788171409 1.22458755725877
121000 0.236626971164257 -0.34053893528914 1.00747338194493
122000 0.236043320645153 -0.34698666809969 1.05246737969624
123000 0.236130446289616 -0.181556555059789 0.916711082866926
124000 0.159536104270569 -0.301949094661948 1.0266692554951
125000 0.228511359705512 -0.257126970693903 0.880202738981774
126000 0.331938223156915 -0.242950897873258 0.826503865726814
127000 0.276821989992264 -0.242018200789001 0.725625315985947
128000 0.271797670406486 -0.290732854668715 0.740742146742995
