Time Step, x CoM, y CoM, z CoM
6350000, 0.059419, 0.025940, 7.921193
6360000, -0.070418, 0.014226, 7.670089
6370000, 0.072595, 0.102259, 7.851007
6380000, -0.045390, -0.037430, 7.308130
6390000, 0.053850, -0.054811, 7.925601
6400000, 0.030021, -0.048633, 7.318779
6410000, 0.189972, 0.006951, 7.418383
6420000, -0.012593, -0.051624, 7.216692
6430000, -0.145853, -0.116374, 7.753726
6440000, 0.033516, -0.015722, 7.609412
6450000, 0.015999, -0.109617, 7.545554
6460000, -0.014007, -0.123617, 7.878847
6470000, -0.095780, -0.183236, 7.498486
6480000, 0.022665, -0.057049, 7.299571
6490000, -0.030268, -0.083285, 7.695068
6500000, 0.054322, -0.077959, 7.325884
6510000, -0.110946, 0.031347, 7.609198
6520000, 0.108268, 0.119397, 7.641211
6530000, -0.013273, 0.061432, 7.628235
6540000, -0.144145, -0.033273, 7.680439
6550000, -0.079569, -0.087883, 7.209298
6560000, -0.171667, -0.075222, 7.271019
6570000, -0.068923, 0.313501, 6.797525
6580000, 0.111250, 0.166273, 7.605981
6590000, 0.027949, 0.026088, 8.003584
6600000, -0.027997, -0.062695, 7.490671
6610000, 0.082483, 0.033780, 7.432270
6620000, 0.050136, -0.000407, 7.904381
6630000, 0.033506, 0.092559, 7.424064
6640000, 0.056488, 0.031838, 7.185439
6650000, -0.089774, 0.210292, 7.580931
6660000, 0.132659, -0.120045, 7.882881
6670000, 0.076177, -0.016675, 7.407835
6680000, -0.112416, 0.225379, 7.738916
6690000, 0.040448, 0.010763, 7.760391
6700000, 0.108116, 0.122763, 7.439978
6710000, 0.008607, 0.143834, 7.312215
6720000, -0.233129, -0.007664, 7.382272
6730000, -0.214206, 0.242273, 7.154272
6740000, -0.291627, 0.032820, 7.362496
6750000, -0.260699, -0.065375, 7.172907
6760000, -0.150994, 0.151380, 7.378648
6770000, 0.089697, -0.024137, 7.411635
6780000, -0.049373, -0.029735, 7.476892
6790000, -0.068852, -0.037197, 7.912002
6800000, -0.002607, 0.103641, 7.967570
6810000, -0.086929, 0.010543, 7.806320
6820000, -0.035980, -0.073755, 7.094846
6830000, -0.127399, -0.150692, 7.900109
6840000, -0.000046, -0.148047, 7.498495
6850000, -0.087516, 0.033410, 7.545583
6860000, -0.002853, -0.053634, 7.426896
6870000, 0.010636, -0.094075, 7.848518
6880000, 0.019433, -0.062933, 7.877478
6890000, 0.062934, -0.051207, 6.982576
6900000, 0.011311, -0.101175, 7.513293
6910000, -0.122565, -0.279187, 7.412353
6920000, -0.053124, -0.198253, 7.390479
6930000, 0.063071, -0.161279, 7.578308
6940000, -0.005002, 0.045725, 7.755861
6950000, 0.064833, -0.051357, 7.689437
6960000, 0.113082, 0.116333, 7.454352
6970000, 0.032443, 0.008906, 7.677957
6980000, -0.028924, -0.075970, 8.167990
6990000, 0.053420, 0.024101, 7.391707
7000000, 0.002653, -0.059271, 7.636468
7010000, 0.140732, -0.095950, 7.817177
7020000, -0.145619, 0.012699, 7.371666
7030000, 0.063660, 0.077717, 7.511877
7040000, 0.014835, -0.028338, 7.686356
7050000, 0.044737, -0.123753, 7.314086
7060000, 0.190602, 0.048255, 6.936177
7070000, 0.184319, -0.018626, 7.769571
7080000, -0.127347, 0.000472, 7.665848
7090000, -0.020497, 0.022868, 7.047031
7100000, -0.084573, 0.115562, 7.501655
7110000, -0.008077, 0.087356, 7.440698
7120000, -0.002114, 0.062233, 7.506445
7130000, -0.001430, -0.072389, 7.637431
7140000, -0.165143, -0.083345, 7.600801
7150000, -0.047683, -0.023662, 7.154176
7160000, 0.131255, 0.011712, 7.386567
7170000, -0.032985, -0.026275, 7.196058
7180000, -0.077141, 0.158233, 7.477817
7190000, 0.000371, 0.076701, 7.677830
7200000, 0.000864, 0.070313, 7.590806
7210000, -0.069645, 0.025193, 7.613299
7220000, -0.114496, 0.140910, 7.953735
7230000, 0.038004, 0.075088, 7.737891
7240000, 0.013906, 0.058697, 7.853219
7250000, 0.069287, -0.056586, 7.620902
7260000, 0.029214, -0.098359, 7.836029
7270000, -0.034437, -0.015205, 7.655418
7280000, 0.072892, -0.002551, 7.538693
7290000, 0.156278, -0.127872, 7.144402
7300000, -0.069400, 0.015052, 7.284467
7310000, -0.202316, -0.013384, 7.508010
7320000, 0.049222, -0.055810, 7.976751
7330000, -0.179747, 0.072867, 7.485054
7340000, -0.104997, 0.125797, 7.023966
7350000, 0.049758, -0.036333, 7.721731
7360000, 0.060520, -0.036420, 7.222934
7370000, -0.103192, -0.088008, 7.824314
7380000, -0.003176, -0.014344, 7.711462
7390000, 0.079731, -0.065079, 7.294628
7400000, 0.051574, 0.048730, 7.320215
7410000, 0.007724, -0.034012, 7.948684
7420000, -0.130026, -0.033309, 7.542296
7430000, 0.046348, 0.036550, 7.631349
7440000, -0.072633, 0.043065, 7.268590
7450000, 0.013671, 0.086565, 7.569988
7460000, 0.133551, 0.032227, 7.335469
7470000, 0.081020, 0.108371, 7.370172
7480000, -0.032126, -0.048487, 7.546845
7490000, 0.006576, 0.072949, 7.267379
7500000, -0.074100, 0.013973, 7.530860
7510000, -0.138789, 0.147341, 7.793201
7520000, -0.099316, 0.102329, 7.160108
7530000, -0.090073, 0.121492, 7.338559
7540000, -0.099696, 0.125716, 7.928643
7550000, 0.105510, -0.092732, 7.330261
7560000, -0.134798, -0.166593, 7.998258
7570000, -0.026710, -0.170347, 7.358953
7580000, -0.066239, -0.087883, 7.486683
7590000, -0.112495, 0.031739, 6.830192
7600000, -0.137808, 0.036993, 7.381756
7610000, 0.019161, 0.044227, 7.354751
7620000, -0.050196, 0.078925, 7.121544
7630000, 0.012482, -0.022844, 7.204896
7640000, -0.144352, 0.064718, 7.063590
7650000, -0.045235, 0.063400, 8.029738
7660000, -0.142743, 0.052251, 7.341284
7670000, -0.024938, 0.049689, 7.647292
7680000, -0.083563, -0.062563, 7.457510
7690000, -0.061295, 0.223175, 7.262544
7700000, -0.014122, 0.099326, 7.668504
7710000, 0.060343, 0.047915, 7.597909
7720000, -0.071193, 0.057695, 7.666723
7730000, 0.024963, 0.021834, 7.443008
7740000, 0.029484, 0.013367, 7.423748
7750000, 0.182323, -0.085434, 7.588849
7760000, 0.146322, 0.023005, 7.552351
7770000, 0.072181, 0.052005, 7.388195
7780000, 0.035842, 0.015244, 8.007139
7790000, 0.045656, -0.049127, 7.720901
7800000, -0.052143, 0.038428, 7.503846
7810000, 0.124684, -0.022580, 7.845637
7820000, 0.058978, 0.165206, 7.873811
7830000, 0.192704, 0.079096, 7.418116
7840000, 0.086360, -0.018734, 7.630829
7850000, 0.036900, 0.104598, 7.318403
7860000, -0.058392, 0.109701, 7.138473
7870000, 0.079725, 0.053087, 7.714083
7880000, 0.237625, 0.156238, 7.390644
7890000, 0.251017, 0.070893, 7.614321
7900000, 0.008892, 0.006848, 7.714163
7910000, -0.003404, 0.036019, 7.643640
7920000, 0.069278, -0.025146, 7.252618
7930000, -0.019248, -0.211065, 7.755832
7940000, 0.185740, -0.106805, 7.234690
7950000, 0.024819, 0.055574, 7.618959
7960000, -0.105168, -0.059482, 7.809829
7970000, 0.081763, 0.064428, 7.867824
7980000, 0.152370, 0.034700, 7.421241
7990000, 0.004324, 0.051782, 7.551333
8000000, 0.181972, -0.123986, 7.031507
8010000, 0.036726, -0.005161, 7.404538
8020000, -0.063956, -0.044768, 7.624744
8030000, 0.002315, -0.071703, 7.330261
8040000, 0.015513, -0.231798, 7.593918
8050000, -0.042188, -0.016579, 7.534814
8060000, -0.143811, -0.011336, 7.727400
8070000, 0.012687, -0.016566, 7.836862
8080000, -0.070623, 0.086600, 7.577411
8090000, -0.058061, 0.136313, 7.413073
8100000, -0.046274, 0.058048, 7.673167
8110000, -0.072034, 0.140061, 7.715626
8120000, -0.108789, 0.031194, 7.646314
8130000, -0.083652, 0.024653, 7.116189
8140000, 0.116376, 0.014639, 7.347783
8150000, 0.082559, -0.163167, 7.689444
8160000, 0.046559, 0.085509, 7.689461
8170000, 0.011551, 0.022478, 7.463660
8180000, 0.077216, -0.169565, 7.527375
8190000, -0.083695, -0.099920, 7.410323
8200000, -0.005056, -0.205403, 7.472867
8210000, -0.057361, -0.136978, 7.567338
8220000, -0.043143, -0.139274, 7.624418
8230000, -0.024138, 0.048750, 7.673663
8240000, 0.102362, -0.128718, 7.386649
8250000, 0.112090, -0.005368, 7.871029
8260000, 0.099098, 0.095597, 7.521810
8270000, 0.020028, 0.052286, 6.884103
8280000, 0.041300, -0.158679, 8.179285
8290000, 0.205158, 0.033432, 7.436921
8300000, 0.020457, -0.005614, 7.489667
8310000, 0.129267, -0.034781, 7.275237
8320000, 0.009630, -0.088890, 7.298836
8330000, -0.135144, -0.082291, 7.538150
8340000, -0.090042, -0.014311, 7.730379
8350000, -0.138673, 0.010334, 7.576941
8360000, 0.023809, 0.273928, 7.682293
8370000, -0.102096, 0.069691, 7.496914
8380000, 0.075271, 0.010223, 7.409246
8390000, -0.107424, -0.127218, 7.631266
8400000, 0.001404, -0.046508, 7.838080
8410000, 0.019484, 0.016721, 7.236781
8420000, 0.013772, -0.054559, 7.443435
8430000, 0.083165, -0.108861, 7.684309
8440000, -0.009012, -0.052343, 7.496572
8450000, -0.087945, 0.131060, 8.035795
8460000, 0.071569, 0.055194, 7.509344
8470000, 0.072831, 0.146685, 7.197454
8480000, -0.022039, 0.212197, 7.573137
8490000, -0.066419, -0.054852, 7.523327
8500000, 0.016940, 0.003349, 7.854637
8510000, 0.038232, 0.000833, 7.774205
8520000, -0.087779, 0.063725, 7.464324
8530000, -0.005605, -0.039763, 7.574554
8540000, -0.036360, -0.015575, 7.719060
8550000, -0.018027, 0.187209, 7.399014
8560000, -0.025706, -0.017376, 7.628259
8570000, -0.022085, -0.029946, 7.673006
8580000, -0.253540, 0.101069, 7.396636
8590000, -0.160646, 0.014646, 7.221186
8600000, 0.214380, 0.035882, 7.535100
8610000, -0.087140, 0.051427, 7.567022
8620000, -0.134631, 0.059539, 7.757270
8630000, 0.028922, 0.239462, 7.844292
8640000, 0.106601, 0.044400, 7.829243
8650000, 0.026829, -0.063297, 6.937751
8660000, -0.011767, -0.061520, 7.550183
8670000, -0.039949, 0.042067, 7.924467
8680000, -0.001273, 0.154962, 7.422085
8690000, 0.109780, -0.052981, 8.026187
8700000, 0.056346, 0.070539, 7.549440
8710000, -0.008579, 0.053149, 7.732868
8720000, -0.001417, 0.094923, 7.752248
8730000, -0.084294, 0.046969, 8.039375
8740000, 0.075381, 0.132989, 7.699135
8750000, -0.048322, 0.047456, 7.921950
8760000, -0.036727, -0.077686, 7.711602
8770000, -0.037809, -0.040516, 7.386412
8780000, 0.073181, -0.065872, 7.047854
8790000, -0.020788, -0.031083, 7.707111
8800000, -0.059126, 0.090594, 7.828020
8810000, -0.054377, 0.135569, 7.188519
8820000, -0.113329, 0.078934, 7.320592
8830000, -0.087798, -0.034732, 7.524671
8840000, -0.154754, -0.140490, 7.017259
8850000, 0.038592, -0.188441, 7.225724
8860000, -0.032979, -0.084935, 7.713240
8870000, 0.073687, -0.012160, 7.340246
8880000, 0.055996, 0.042432, 7.292097
8890000, 0.085847, -0.086427, 7.467332
8900000, -0.038932, 0.026245, 7.728879
8910000, -0.031372, 0.005676, 7.421428
8920000, 0.012822, 0.050085, 7.098611
8930000, -0.116406, 0.128251, 7.840475
8940000, -0.067107, -0.091939, 7.119737
8950000, -0.022740, 0.055349, 7.469714
8960000, 0.163064, 0.048853, 7.237174
8970000, -0.160577, -0.125604, 7.431222
8980000, -0.020178, 0.055859, 7.694629
8990000, 0.066814, 0.121038, 7.340641
9000000, -0.065675, 0.002179, 7.865474
9010000, -0.052170, -0.015890, 7.394165
9020000, -0.046697, 0.089462, 7.454988
9030000, 0.064897, -0.036740, 7.304627
9040000, 0.022243, 0.021182, 7.450990
9050000, 0.005704, -0.064648, 7.494745
9060000, -0.128570, -0.142419, 6.940317
9070000, -0.145254, -0.100190, 7.195067
9080000, -0.056457, -0.119151, 7.840940
9090000, -0.037354, -0.077342, 7.548514
9100000, -0.080897, -0.177541, 7.357144
9110000, -0.076683, 0.003066, 7.426802
9120000, -0.123273, -0.043134, 7.233766
9130000, -0.069344, -0.171801, 7.350572
9140000, 0.032007, -0.010289, 7.739122
9150000, -0.005329, 0.041930, 8.007878
9160000, 0.073652, -0.075127, 7.722292
9170000, 0.021529, 0.045550, 7.235517
9180000, -0.143519, -0.014370, 7.668520
9190000, -0.021771, -0.007890, 7.540053
9200000, -0.031695, 0.046321, 7.904908
9210000, 0.005711, -0.051488, 7.974134
9220000, 0.025893, -0.008205, 7.450779
9230000, 0.012444, -0.066793, 7.748188
9240000, 0.172046, -0.161998, 7.385426
9250000, 0.307879, -0.189297, 7.075689
9260000, 0.137075, -0.155393, 6.998571
9270000, 0.357312, -0.130867, 7.002248
9280000, 0.164301, -0.013343, 7.305127
9290000, 0.092762, -0.092280, 7.457734
9300000, 0.088960, -0.202736, 7.277353
9310000, 0.060527, -0.256854, 7.977946
9320000, -0.006224, -0.105432, 6.674602
9330000, -0.246500, -0.077467, 7.552500
9340000, -0.146518, 0.054989, 7.614845
9350000, -0.088134, -0.005945, 7.362869
9360000, -0.027516, -0.016552, 7.231243
9370000, 0.033426, 0.066862, 7.759723
9380000, 0.015263, 0.109378, 7.001542
9390000, -0.005583, 0.040788, 7.397447
9400000, 0.011887, 0.011646, 7.445845
9410000, -0.005172, -0.093184, 7.635982
9420000, 0.114134, -0.146516, 7.854018
9430000, -0.065946, 0.027802, 7.604942
9440000, -0.053779, -0.012013, 7.184852
9450000, 0.081287, -0.053273, 7.830188
9460000, -0.003070, -0.054943, 7.360361
9470000, -0.133557, -0.100776, 7.690736
9480000, -0.138682, 0.043437, 7.227441
9490000, -0.047404, -0.081161, 6.926999
9500000, -0.028246, -0.157676, 7.450637
9510000, -0.021403, -0.075837, 7.479998
9520000, -0.011671, 0.035267, 7.741927
9530000, -0.043773, -0.011093, 7.352938
9540000, 0.015934, -0.195153, 7.470418
9550000, -0.025477, -0.196429, 7.205844
9560000, -0.161350, -0.075831, 7.834821
9570000, -0.175282, -0.079385, 7.551480
9580000, 0.087642, -0.110342, 7.491230
9590000, 0.264933, 0.089247, 7.363529
9600000, 0.152632, -0.019840, 7.757392
9610000, -0.002000, 0.073446, 7.371151
9620000, -0.068424, -0.109330, 7.236223
9630000, -0.035908, -0.049002, 7.509216
9640000, -0.031013, 0.079978, 7.606095
9650000, -0.017408, 0.048705, 7.272529
9660000, 0.052244, 0.081490, 7.656373
9670000, -0.176169, 0.111006, 7.129031
9680000, -0.057326, 0.276440, 6.938109
9690000, 0.007045, 0.061548, 7.571971
9700000, 0.107522, 0.013807, 7.540242
9710000, 0.096938, 0.126560, 7.474168
9720000, 0.112420, 0.019370, 7.693090
9730000, -0.030532, -0.028103, 7.655168
9740000, -0.011292, -0.065088, 7.620503
9750000, -0.146819, -0.031320, 7.467702
9760000, 0.160756, -0.020285, 7.547201
9770000, 0.063326, 0.005481, 7.277261
9780000, 0.020399, -0.008180, 7.501489
9790000, -0.039999, 0.036016, 7.256122
9800000, -0.036608, 0.015357, 7.712483
9810000, -0.183176, -0.093077, 7.689812
9820000, -0.120540, 0.069306, 7.774781
9830000, -0.246024, 0.021041, 7.677006
9840000, -0.124882, 0.137001, 7.391702
9850000, 0.026484, 0.015363, 7.553293
9860000, -0.031962, 0.129434, 7.188856
9870000, -0.059631, -0.005761, 7.313149
9880000, -0.026738, 0.014257, 7.454510
9890000, 0.035687, 0.075913, 7.407901
9900000, -0.090496, 0.067871, 7.749681
9910000, 0.032390, -0.111727, 7.161832
9920000, 0.030321, 0.096750, 7.510766
9930000, -0.024190, 0.141493, 7.335015
9940000, -0.019566, -0.028548, 7.540652
9950000, 0.020986, -0.012625, 7.566962
9960000, -0.078604, -0.042733, 7.851600
9970000, -0.000190, 0.125954, 7.841780
9980000, 0.037566, -0.034213, 7.450145
9990000, 0.024631, 0.020279, 7.390111
10000000, 0.115698, 0.025081, 7.643307
10010000, 0.019597, 0.006640, 7.720991
10020000, -0.033109, -0.030379, 7.487936
10030000, 0.086503, 0.084766, 7.492828
10040000, -0.040707, -0.056299, 7.447993
10050000, 0.028815, 0.007844, 7.486627
10060000, -0.185306, 0.113377, 7.442199
10070000, -0.070195, -0.113052, 7.691864
10080000, 0.043974, -0.166526, 7.276795
10090000, 0.086519, -0.082333, 7.416938
10100000, 0.093006, -0.256208, 6.909150
10110000, 0.223421, 0.054630, 7.023825
10120000, 0.180715, -0.122870, 7.466385
10130000, -0.093843, -0.014032, 7.195202
10140000, -0.018310, 0.035495, 7.437848
10150000, -0.040709, -0.171640, 7.118465
10160000, -0.069337, -0.113135, 7.979492
10170000, 0.058618, -0.069813, 7.119522
10180000, 0.084997, -0.059888, 7.948609
10190000, 0.050544, -0.123310, 7.673634
10200000, 0.036998, -0.057550, 7.694444
10210000, -0.022050, -0.029188, 7.575218
10220000, 0.106539, -0.154598, 7.473465
10230000, 0.006942, -0.091159, 7.695307
10240000, 0.091509, 0.046396, 6.988279
10250000, -0.007869, -0.053111, 7.602400
10260000, 0.012621, 0.132380, 7.344286
10270000, 0.021252, -0.058855, 7.848943
10280000, -0.117334, 0.016213, 7.609939
10290000, 0.058551, 0.123304, 7.748683
10300000, 0.024152, -0.096565, 7.409594
10310000, -0.140058, -0.116198, 7.539404
10320000, -0.095851, -0.045150, 7.531809
10330000, -0.046646, -0.082300, 7.977774
10340000, -0.094401, -0.022945, 7.614058
10350000, -0.156276, -0.081347, 7.360804
10360000, 0.047782, -0.059090, 7.391184
10370000, 0.087289, 0.033708, 7.961616
10380000, 0.058294, 0.151879, 7.387028
10390000, 0.001467, 0.066470, 7.249827
10400000, -0.064040, 0.061655, 7.578454
10410000, 0.057835, 0.033846, 7.374564
10420000, 0.082713, 0.128363, 7.230417
10430000, -0.100254, 0.033705, 7.680463
10440000, -0.082520, -0.037082, 7.557554
10450000, 0.035446, 0.002985, 7.494557
10460000, -0.043408, -0.031672, 7.534737
10470000, -0.102091, -0.093324, 7.708879
10480000, -0.197571, 0.129113, 7.506230
10490000, -0.170707, 0.039373, 7.524730
10500000, -0.129272, 0.051421, 7.420557
10510000, -0.035980, -0.025370, 7.320633
10520000, 0.037149, -0.109204, 7.544294
10530000, 0.057442, -0.108601, 7.104853
10540000, 0.032519, -0.142079, 7.638297
10550000, 0.008050, -0.065743, 7.635076
10560000, -0.015098, 0.023402, 7.694639
10570000, 0.050144, -0.022022, 7.625822
10580000, -0.107490, -0.036699, 7.662691
10590000, -0.014737, -0.214363, 7.653888
10600000, -0.011485, -0.146496, 7.255676
10610000, 0.061661, -0.132453, 7.740193
10620000, 0.022965, -0.091953, 7.771204
10630000, -0.236355, -0.037364, 7.183387
10640000, 0.002014, -0.050540, 7.955410
10650000, 0.136961, -0.098634, 7.761000
10660000, -0.077749, -0.114786, 7.322036
10670000, -0.173006, -0.009383, 7.475205
10680000, 0.001825, -0.082246, 7.320755
10690000, -0.046765, 0.058246, 7.602573
10700000, 0.025138, -0.112123, 7.780201
10710000, -0.031245, -0.105887, 7.726859
10720000, 0.053596, 0.018718, 7.798576
10730000, -0.044503, 0.071378, 7.541622
10740000, -0.104955, 0.087706, 7.709196
10750000, -0.022867, -0.119027, 7.475183
10760000, 0.103021, -0.068673, 8.232312
10770000, 0.035466, -0.236598, 7.278728
10780000, 0.013833, -0.157092, 7.778490
10790000, -0.126814, -0.154946, 7.411811
10800000, -0.175131, -0.181623, 6.757102
10810000, -0.084914, -0.224003, 7.116691
10820000, -0.123195, -0.014314, 6.881414
10830000, -0.149279, 0.162192, 7.335780
10840000, -0.021795, 0.171539, 7.424701
10850000, 0.019376, 0.052662, 7.325269
10860000, -0.174845, 0.187745, 7.622356
10870000, 0.123911, 0.240982, 6.988156
10880000, 0.109718, 0.258412, 7.334997
10890000, -0.066019, 0.064484, 7.486072
10900000, -0.267289, 0.031919, 7.024334
10910000, -0.205002, 0.127522, 7.360726
10920000, -0.242497, 0.081066, 6.791527
10930000, -0.024398, -0.098682, 6.931211
10940000, -0.301155, -0.168525, 6.259096
10950000, -0.029960, 0.117111, 7.081081
10960000, -0.223826, -0.007075, 7.352593
10970000, -0.261330, -0.337763, 6.865749
10980000, -0.236029, -0.321028, 6.738567
10990000, -0.446359, 0.027796, 6.588051
11000000, -0.238473, 0.266296, 6.669863
11010000, -0.232656, 0.193254, 6.827686
11020000, -0.180254, 0.234560, 6.644748
11030000, -0.155099, 0.110273, 6.933185
11040000, -0.025991, 0.165064, 7.714229
11050000, 0.017083, -0.023293, 7.369322
11060000, 0.113741, -0.020635, 7.588514
11070000, -0.104805, -0.023282, 7.937690
11080000, -0.000957, -0.024386, 7.787411
11090000, 0.050816, 0.027922, 7.462769
11100000, -0.007092, -0.045773, 7.344502
11110000, 0.056269, -0.094318, 7.098553
11120000, 0.132405, -0.102201, 7.257399
11130000, -0.054504, 0.098611, 7.404221
11140000, -0.005436, 0.005124, 7.864804
11150000, -0.143346, 0.115669, 7.502766
11160000, 0.139478, -0.012794, 7.494828
11170000, -0.156056, -0.123807, 7.711951
11180000, 0.091283, -0.070669, 7.288819
11190000, -0.101599, 0.211958, 7.850896
11200000, -0.273190, 0.092299, 7.271709
11210000, -0.250624, 0.054345, 7.559450
11220000, 0.064178, -0.018617, 7.467744
11230000, -0.082592, -0.033366, 7.596641
11240000, -0.097824, -0.054071, 8.217378
11250000, 0.047490, -0.257198, 7.282171
11260000, 0.126311, -0.045745, 6.676632
11270000, -0.115408, -0.346385, 6.883748
11280000, -0.072281, -0.371870, 6.952710
11290000, -0.148686, -0.214203, 7.309547
11300000, -0.095755, -0.171911, 7.298098
11310000, 0.074340, -0.299211, 7.328906
11320000, 0.107619, -0.124151, 7.570627
11330000, 0.177423, 0.101382, 7.525560
11340000, -0.098688, 0.022349, 7.779883
11350000, 0.120272, 0.038609, 7.463390
11360000, 0.029168, 0.075393, 7.130651
11370000, 0.019979, -0.005595, 7.417154
11380000, 0.057001, 0.024664, 7.979184
11390000, -0.000735, -0.101431, 8.214009
11400000, 0.266162, 0.027457, 7.216082
11410000, -0.040611, 0.041771, 7.518158
11420000, 0.062970, 0.004777, 7.493962
11430000, 0.137825, -0.014607, 7.606092
11440000, 0.059615, -0.029398, 7.265515
11450000, -0.027934, -0.049613, 7.214909
11460000, -0.074820, 0.025009, 7.438927
11470000, -0.142509, 0.002084, 7.066158
11480000, 0.004113, -0.003776, 7.698876
11490000, 0.176451, -0.211882, 7.021036
11500000, -0.093821, -0.223429, 7.004260
11510000, -0.144893, -0.008094, 7.296784
11520000, -0.260736, -0.002319, 7.149940
11530000, 0.077432, 0.150581, 7.386237
11540000, 0.000923, -0.065561, 7.722182
11550000, -0.073775, 0.098306, 7.542444
11560000, -0.047187, -0.064254, 7.427726
11570000, -0.014930, 0.017427, 7.715588
11580000, -0.103649, -0.063763, 7.380976
11590000, -0.025224, -0.132378, 7.578381
11600000, -0.007457, 0.141436, 7.711107
11610000, 0.026416, 0.052034, 7.346519
11620000, -0.107031, 0.094638, 7.144690
11630000, -0.091589, -0.002217, 6.914724
11640000, 0.013014, 0.032510, 7.377243
11650000, -0.064850, 0.070248, 7.761846
11660000, -0.158574, 0.143073, 7.314423
11670000, 0.047852, 0.061693, 7.735328
11680000, 0.002836, -0.004069, 7.050663
11690000, -0.025267, 0.004073, 7.219411
11700000, 0.039710, 0.111893, 8.067083
11710000, 0.047381, -0.054069, 7.689843
11720000, 0.009747, -0.094628, 7.647200
11730000, -0.102778, 0.055551, 7.315467
11740000, 0.017911, -0.035561, 7.958916
11750000, -0.000177, -0.035105, 7.389013
11760000, -0.006113, 0.003357, 8.189740
11770000, 0.059668, 0.045356, 7.715637
11780000, -0.103667, 0.142870, 7.263517
11790000, 0.084597, 0.196922, 7.321449
11800000, 0.220806, 0.016949, 7.942388
11810000, 0.116166, -0.048854, 7.742772
11820000, 0.027334, 0.026474, 8.184494
11830000, 0.106943, -0.011214, 7.813547
11840000, 0.118900, -0.099649, 7.780827
11850000, 0.006728, -0.082354, 7.879986
11860000, 0.009709, 0.046017, 7.445931
11870000, 0.062752, -0.005447, 7.587372
11880000, 0.066648, -0.132260, 7.413335
11890000, -0.012057, 0.117179, 7.711995
11900000, 0.021428, -0.040459, 8.189594
11910000, -0.056354, 0.056993, 7.350096
11920000, 0.045160, 0.095801, 7.533310
11930000, 0.081686, 0.046406, 7.422938
11940000, -0.117566, -0.005228, 7.259983
11950000, 0.003037, 0.168207, 7.211701
11960000, -0.038581, -0.037754, 7.501442
11970000, -0.144026, -0.080050, 7.832057
11980000, -0.063380, -0.059105, 7.414047
11990000, -0.045294, 0.036752, 7.463715
12000000, 0.230650, -0.022145, 7.541439
12010000, 0.059958, 0.001254, 7.415527
12020000, 0.097184, 0.148210, 6.756038
12030000, -0.088012, 0.194815, 7.500213
12040000, -0.009545, 0.062357, 7.465785
12050000, 0.225210, 0.079255, 6.738609
12060000, 0.165026, 0.019242, 7.485197
12070000, 0.156014, 0.137867, 7.082816
12080000, -0.022126, 0.085384, 6.677503
12090000, 0.079522, -0.136587, 6.707044
12100000, 0.011813, -0.024545, 7.374722
12110000, 0.023270, -0.063900, 7.578024
12120000, -0.135054, 0.002286, 7.495334
12130000, -0.075046, 0.142171, 7.528276
12140000, -0.001881, -0.117920, 7.525677
12150000, 0.052520, -0.189297, 7.423718
12160000, 0.076720, 0.035632, 7.681040
12170000, -0.007780, -0.019030, 7.190696
12180000, -0.067606, 0.033540, 7.599667
12190000, -0.050486, 0.095663, 7.799630
12200000, -0.170389, 0.142538, 7.916124
12210000, -0.171541, -0.032667, 7.416854
12220000, 0.035066, 0.005407, 7.728202
12230000, 0.130742, -0.180268, 7.057372
12240000, 0.023194, -0.291475, 7.496465
12250000, 0.097235, -0.111388, 7.594597
12260000, 0.299707, -0.120449, 7.071504
12270000, 0.136772, 0.137311, 7.732284
12280000, 0.151766, -0.016201, 7.861187
12290000, 0.147134, 0.027182, 7.139946
12300000, -0.079027, 0.041039, 7.238734
12310000, -0.013908, -0.044136, 7.547398
12320000, -0.061018, 0.042657, 7.519904
12330000, -0.076809, 0.015559, 7.339665
12340000, -0.048106, -0.027807, 7.193466
12350000, -0.026948, 0.137632, 7.132158
12360000, 0.113399, 0.120405, 7.414612
12370000, 0.096322, -0.006236, 7.600451
12380000, 0.062566, -0.060704, 7.502973
12390000, -0.011276, 0.052443, 7.656938
12400000, 0.003593, -0.035639, 7.645379
12410000, 0.009361, -0.178579, 7.155208
12420000, -0.165644, -0.320873, 7.221430
12430000, -0.043027, -0.318160, 7.185349
12440000, -0.023179, -0.052847, 7.771187
12450000, -0.043951, -0.204674, 7.566691
12460000, 0.038575, -0.038093, 7.477393
12470000, 0.011921, 0.130517, 7.124468
12480000, 0.010156, 0.175169, 7.428393
12490000, -0.000632, -0.114768, 7.706540
12500000, 0.092964, -0.091215, 7.766290
12510000, 0.049074, 0.058035, 7.475604
12520000, -0.069399, 0.073237, 7.477700
12530000, -0.036109, 0.157400, 7.563032
12540000, 0.003024, 0.112224, 7.652100
12550000, -0.031506, 0.085564, 7.383921
12560000, -0.131073, -0.139333, 6.990632
12570000, -0.076364, 0.005244, 7.414441
12580000, 0.104428, -0.102294, 7.893246
12590000, 0.093246, 0.037632, 7.935645
12600000, -0.042114, -0.017030, 7.223841
12610000, 0.082606, -0.017004, 7.648951
12620000, -0.090203, 0.051514, 8.078290
12630000, 0.077484, -0.030439, 7.569297
12640000, -0.032241, 0.165236, 7.373459
12650000, -0.057126, 0.121444, 7.525904
12660000, -0.072218, -0.056012, 7.403210
12670000, -0.041245, -0.007269, 7.711114
12680000, 0.048349, 0.012120, 7.771011
12690000, 0.280800, -0.051192, 7.780994
