Time Step, x CoM, y CoM, z CoM
1260000, -0.093864, -0.045718, -7.643320
1270000, 0.070607, -0.119016, -6.904599
1280000, -0.096628, 0.060350, -7.552690
1290000, -0.032454, -0.183751, -7.429503
1300000, 0.006890, -0.150514, -7.357152
1310000, -0.064029, -0.076466, -7.493269
1320000, -0.074346, -0.082539, -7.463177
1330000, -0.042758, 0.002904, -7.590925
1340000, -0.215638, -0.112265, -7.590806
1350000, -0.173001, -0.186335, -7.669879
1360000, -0.284118, -0.152279, -6.849856
1370000, -0.172149, -0.066312, -6.899429
1380000, -0.124441, -0.182917, -7.072272
1390000, -0.108310, -0.000799, -7.455235
1400000, -0.114374, -0.241625, -6.796961
1410000, -0.044482, 0.064177, -7.376542
1420000, 0.015622, -0.186614, -7.397573
1430000, -0.280116, -0.087080, -7.289457
1440000, -0.099588, -0.032292, -7.242883
1450000, -0.023946, -0.082496, -7.433286
1460000, 0.074189, 0.107722, -7.607369
1470000, -0.028941, 0.042311, -7.755157
1480000, -0.020119, -0.022900, -7.230185
1490000, -0.111473, -0.089747, -7.839676
1500000, -0.007105, -0.111574, -7.547296
1510000, -0.065198, 0.083653, -7.902420
1520000, -0.220504, -0.099558, -7.230802
1530000, 0.131599, -0.054416, -7.680530
1540000, 0.058569, 0.033414, -7.667885
1550000, -0.046866, -0.125082, -7.238855
1560000, -0.069702, -0.134752, -7.565166
1570000, 0.048105, 0.038005, -7.006063
1580000, -0.057351, 0.227142, -7.973129
1590000, -0.082539, 0.015303, -7.111982
1600000, -0.070052, -0.034195, -7.643549
1610000, 0.049293, -0.094326, -7.639163
1620000, -0.014486, -0.037001, -7.404599
1630000, 0.157097, 0.028432, -7.167481
1640000, 0.044063, -0.109064, -7.377026
1650000, -0.043210, -0.032622, -7.164910
1660000, -0.109653, -0.001101, -7.191203
1670000, -0.049273, 0.022052, -8.029614
1680000, -0.072071, -0.042601, -7.342981
1690000, 0.111128, 0.020315, -7.464769
1700000, -0.176331, 0.164893, -7.474235
1710000, -0.207680, 0.003508, -7.748565
1720000, -0.266039, -0.025677, -7.312854
1730000, -0.245746, -0.090701, -6.665414
1740000, -0.138758, 0.142121, -7.280866
1750000, 0.094136, 0.270702, -6.921810
1760000, -0.220618, 0.283731, -6.917857
1770000, 0.113473, 0.106906, -7.516460
1780000, 0.219590, -0.079595, -7.433861
1790000, 0.314038, -0.086503, -6.732429
1800000, 0.052342, -0.006170, -7.696826
1810000, -0.060074, -0.040293, -7.218411
1820000, -0.261910, -0.090001, -7.463341
1830000, -0.213567, 0.099171, -8.072259
1840000, -0.011747, 0.038472, -7.375553
1850000, 0.025775, 0.085537, -7.329296
1860000, -0.063380, 0.042875, -8.036915
1870000, -0.047194, -0.022264, -7.887662
1880000, -0.138025, 0.005426, -7.872785
1890000, 0.134587, 0.001149, -7.848855
1900000, -0.063050, -0.008489, -7.777787
1910000, -0.000488, -0.021047, -7.629058
1920000, 0.045529, -0.031117, -7.584702
1930000, -0.099869, 0.001962, -6.640406
1940000, -0.151273, 0.111287, -7.699354
1950000, 0.014043, -0.001838, -7.904349
1960000, 0.083047, 0.091072, -7.594992
1970000, -0.064389, -0.052833, -7.496723
1980000, 0.046392, -0.039905, -7.854275
1990000, 0.062939, -0.103302, -8.013876
2000000, 0.002607, 0.007350, -7.489620
2010000, 0.034998, 0.121296, -7.837532
2020000, -0.078480, -0.075582, -7.562156
2030000, -0.062287, 0.075926, -8.253840
2040000, -0.138641, 0.056142, -7.566422
2050000, 0.008903, 0.108856, -7.804620
2060000, 0.069835, -0.026210, -6.860140
2070000, 0.116260, -0.093922, -7.190125
2080000, 0.142834, 0.102082, -7.665334
2090000, 0.052417, -0.042878, -7.293091
2100000, 0.002412, -0.065521, -7.678459
2110000, 0.132793, 0.017027, -7.596636
2120000, 0.026760, 0.100029, -7.951898
2130000, -0.005952, 0.156674, -7.544096
2140000, 0.005424, -0.050302, -7.601301
2150000, -0.009090, -0.006033, -7.804028
2160000, 0.022042, -0.086559, -7.393990
2170000, 0.141483, -0.044977, -7.073670
2180000, 0.143469, -0.000025, -7.518903
2190000, 0.120825, -0.054916, -7.890135
2200000, -0.003936, 0.105950, -7.389343
2210000, 0.035976, -0.081076, -7.946460
2220000, -0.076611, 0.101361, -7.277112
2230000, -0.062232, 0.189303, -7.807485
2240000, -0.160743, 0.003393, -7.191229
2250000, 0.018117, 0.021740, -7.656845
2260000, -0.036092, -0.077875, -7.198936
2270000, 0.078828, -0.067156, -7.637912
2280000, 0.074436, -0.014886, -8.079321
2290000, -0.034485, -0.049374, -7.073713
2300000, 0.015070, 0.044831, -7.761814
2310000, -0.106675, -0.007850, -7.491292
2320000, 0.073656, -0.082456, -7.598720
2330000, 0.310902, -0.027456, -7.392842
2340000, 0.015675, -0.158120, -7.342107
2350000, 0.019917, 0.055544, -7.267240
2360000, 0.156227, -0.008708, -7.462709
2370000, -0.098431, -0.150209, -7.573234
2380000, -0.222846, -0.073312, -7.488790
2390000, 0.091255, -0.125211, -7.671294
2400000, 0.090195, -0.051600, -7.902257
2410000, 0.087226, -0.034494, -7.307582
2420000, -0.017867, 0.033648, -8.382871
2430000, -0.001076, 0.071254, -7.763344
2440000, 0.021076, 0.021338, -7.554170
2450000, -0.015728, 0.046684, -8.091322
2460000, 0.042436, 0.095670, -7.630355
2470000, 0.127043, 0.091353, -7.939990
2480000, 0.027949, -0.039090, -7.419596
2490000, -0.015008, 0.144479, -7.158600
2500000, 0.166649, 0.087082, -7.839862
2510000, 0.083403, -0.105640, -7.670826
2520000, -0.034643, -0.096260, -7.515780
2530000, 0.005196, 0.016919, -7.212292
2540000, -0.087087, -0.025014, -7.684403
2550000, -0.024210, -0.036884, -7.603679
2560000, 0.087047, 0.021936, -7.588322
2570000, 0.081143, 0.044873, -7.501074
2580000, 0.042232, 0.000002, -8.137559
2590000, -0.069616, 0.052452, -7.390374
2600000, 0.040549, 0.087938, -7.125953
2610000, -0.053333, -0.117889, -7.141137
2620000, -0.002631, -0.015935, -7.822154
2630000, 0.053710, 0.024357, -7.739784
2640000, -0.063900, -0.104042, -7.799706
2650000, -0.092590, -0.045926, -7.621812
2660000, -0.108045, -0.117904, -7.759128
2670000, -0.073724, 0.046547, -7.292351
2680000, 0.078797, -0.051888, -7.264645
2690000, -0.062189, -0.042887, -7.649044
2700000, 0.084176, -0.045019, -7.890714
2710000, 0.123655, 0.110981, -7.274252
2720000, 0.066653, 0.189192, -8.029244
2730000, -0.007256, 0.007764, -7.762196
2740000, 0.069954, 0.129446, -7.672484
2750000, -0.058157, 0.050534, -7.466430
2760000, 0.021928, 0.150324, -7.899039
2770000, -0.131468, -0.038977, -8.100305
2780000, -0.111367, 0.153199, -7.820711
2790000, -0.114739, -0.125832, -7.124059
2800000, -0.160821, -0.116422, -7.022970
2810000, 0.020079, 0.060358, -7.798531
2820000, 0.008549, -0.053783, -7.639116
2830000, 0.024902, -0.007454, -7.444960
2840000, 0.069695, 0.056073, -7.508945
2850000, -0.123211, 0.195536, -7.584398
2860000, 0.022138, 0.011668, -7.489683
2870000, 0.081931, 0.054735, -7.733148
2880000, 0.033800, 0.094556, -7.652484
2890000, 0.071664, 0.001315, -8.117853
2900000, -0.094386, -0.020030, -7.738321
2910000, 0.038898, -0.019630, -7.294473
2920000, -0.015644, -0.079277, -7.712828
2930000, -0.051939, -0.007107, -7.540976
2940000, -0.024770, -0.031789, -7.205475
2950000, 0.062768, -0.044784, -8.026157
2960000, 0.097977, -0.156009, -7.581932
2970000, 0.137468, -0.060937, -7.378423
2980000, 0.032527, 0.007783, -7.831806
2990000, 0.027105, -0.035661, -7.447487
3000000, 0.002679, -0.013108, -7.354645
3010000, 0.069045, 0.005841, -7.850992
3020000, 0.007259, -0.013446, -7.881969
3030000, -0.022269, -0.024340, -7.362347
3040000, -0.212962, -0.119652, -6.950847
3050000, 0.103621, -0.221267, -6.614111
3060000, -0.133260, -0.311076, -7.206631
3070000, -0.135923, -0.294313, -7.204230
3080000, -0.023211, -0.112060, -7.498422
3090000, 0.013990, -0.152140, -7.560940
3100000, -0.024801, -0.036412, -7.347361
3110000, -0.078548, 0.131201, -7.272958
3120000, -0.016724, -0.013406, -7.327348
3130000, 0.064861, -0.035510, -7.514078
3140000, 0.064463, 0.075581, -6.944243
3150000, 0.152892, 0.024125, -7.643736
3160000, 0.299045, 0.052154, -7.772485
3170000, -0.022869, -0.085113, -7.834363
3180000, -0.177196, -0.156328, -7.432585
3190000, -0.058728, -0.146620, -7.724947
3200000, -0.057967, -0.136573, -7.442047
3210000, 0.043714, -0.077684, -7.180866
3220000, -0.046888, -0.016616, -8.306781
3230000, -0.068855, -0.080091, -7.613911
3240000, -0.057541, -0.151634, -7.275192
3250000, 0.003045, -0.058604, -7.545116
3260000, -0.221455, -0.007232, -7.286843
3270000, -0.148306, -0.206551, -7.285567
3280000, -0.088645, -0.086117, -7.452976
3290000, -0.064337, 0.116763, -7.673244
3300000, 0.037754, 0.003828, -8.417240
3310000, -0.121889, 0.046121, -7.608496
3320000, -0.067889, -0.066210, -7.237219
3330000, 0.055797, -0.043376, -7.307623
3340000, 0.118121, 0.011383, -7.322083
3350000, 0.033254, 0.028930, -7.622687
3360000, 0.050511, 0.006106, -7.580425
3370000, -0.005703, 0.068868, -7.568434
3380000, 0.082796, 0.058902, -7.528185
3390000, -0.089620, 0.019659, -7.572224
3400000, 0.063194, 0.096837, -7.400911
3410000, -0.138167, -0.015301, -7.527512
3420000, -0.055749, 0.005356, -7.607303
3430000, 0.064785, 0.092017, -7.498728
3440000, -0.031086, -0.005106, -7.555425
3450000, 0.111340, -0.139834, -8.028985
3460000, 0.159488, 0.053334, -7.484895
3470000, 0.016239, 0.036973, -7.122280
3480000, 0.061388, 0.137710, -7.840499
3490000, 0.058273, 0.121481, -7.829733
3500000, 0.017092, -0.080563, -7.730341
3510000, -0.024863, -0.226125, -7.802638
3520000, -0.054419, 0.000829, -7.066767
3530000, -0.122621, -0.047650, -7.591761
3540000, -0.010969, 0.061106, -7.935577
3550000, -0.021775, -0.056248, -7.533583
3560000, -0.015791, 0.083881, -7.643782
3570000, -0.092900, 0.013376, -7.601605
3580000, -0.107294, 0.029952, -7.276540
3590000, -0.141679, 0.109577, -7.724472
3600000, -0.172279, -0.000767, -7.899094
3610000, -0.010600, -0.005739, -7.840091
3620000, -0.109146, -0.098064, -7.362791
3630000, 0.042645, 0.059188, -7.381816
3640000, -0.011959, -0.115296, -7.895460
3650000, -0.055050, 0.031097, -7.521829
3660000, -0.007571, -0.228103, -7.476911
3670000, 0.071645, -0.054341, -7.542184
3680000, 0.098541, -0.064915, -7.764666
3690000, 0.081088, 0.039498, -6.955671
3700000, 0.176894, -0.049145, -7.387495
3710000, -0.065220, -0.158593, -7.651568
3720000, -0.007114, -0.149684, -7.259189
3730000, -0.114366, -0.113664, -7.657255
3740000, 0.036968, -0.199075, -7.323573
3750000, 0.150854, -0.022513, -7.487879
3760000, 0.046342, -0.056896, -7.285811
3770000, 0.099683, -0.073569, -7.316135
3780000, -0.006959, -0.075804, -7.759228
3790000, 0.125871, -0.161409, -7.778541
3800000, 0.068371, -0.009822, -7.618916
3810000, -0.009214, -0.084540, -7.810267
3820000, -0.120926, 0.128867, -7.529676
3830000, 0.047065, 0.021537, -7.436816
3840000, 0.045665, -0.026805, -7.654996
3850000, 0.090742, -0.029450, -7.663232
3860000, 0.037685, -0.008211, -7.420651
3870000, -0.007549, 0.091830, -7.511739
3880000, 0.067891, -0.022924, -7.424907
3890000, 0.047145, 0.013622, -7.515281
3900000, 0.098969, 0.069898, -7.458272
3910000, -0.040352, 0.058281, -7.034713
3920000, -0.011969, -0.014991, -7.579275
3930000, -0.091717, 0.077631, -7.703584
3940000, -0.088536, 0.033024, -7.395091
3950000, 0.023422, 0.031264, -7.734602
3960000, -0.103455, -0.035385, -7.602086
3970000, 0.023246, -0.003343, -7.347918
3980000, 0.047383, 0.020321, -7.640284
3990000, -0.065352, 0.057691, -7.969933
4000000, -0.047571, 0.055098, -7.863564
4010000, -0.037024, 0.049660, -7.488199
4020000, 0.148278, 0.066244, -7.701110
4030000, 0.013352, 0.015722, -7.521572
4040000, -0.068156, 0.005868, -7.539518
4050000, -0.022715, 0.184314, -7.398185
4060000, 0.010210, 0.077216, -7.489248
4070000, 0.000200, 0.079938, -7.160622
4080000, -0.004607, -0.001797, -7.925565
4090000, 0.043955, -0.025792, -7.665850
4100000, -0.015437, -0.142531, -7.601072
4110000, 0.035825, -0.128973, -7.367827
4120000, 0.088333, 0.022095, -7.862060
4130000, 0.152736, -0.129974, -7.244950
4140000, 0.100123, 0.120654, -7.536046
4150000, 0.035994, 0.228276, -7.217601
4160000, 0.022160, 0.151415, -7.714521
4170000, 0.129789, -0.028086, -7.872015
4180000, -0.051048, -0.036363, -8.190546
4190000, -0.029306, -0.013688, -7.866483
4200000, -0.060966, 0.035549, -7.410908
4210000, 0.057992, -0.084216, -7.977194
4220000, 0.223429, -0.114052, -7.114231
4230000, 0.056426, 0.068189, -7.224335
4240000, 0.018635, -0.067439, -7.720758
4250000, -0.081142, -0.063554, -7.470539
4260000, -0.038878, 0.096211, -7.331807
4270000, -0.024870, 0.044298, -7.618810
4280000, 0.064450, 0.011177, -7.612303
4290000, -0.107700, -0.199156, -7.326256
4300000, 0.011527, 0.039991, -7.509315
4310000, -0.087972, 0.037365, -7.555555
4320000, -0.032612, 0.044648, -7.365203
4330000, -0.042560, -0.006741, -8.095394
4340000, -0.043369, 0.138191, -7.351995
4350000, -0.030562, 0.040370, -7.202572
4360000, -0.211550, -0.052328, -7.388338
4370000, 0.085255, 0.008864, -7.246912
4380000, -0.074021, 0.129792, -7.117212
4390000, 0.048295, 0.103195, -7.050125
4400000, 0.006408, 0.115144, -7.235417
4410000, -0.109816, 0.009859, -7.614415
4420000, 0.008570, -0.052275, -7.776551
4430000, -0.137466, 0.044836, -7.340675
4440000, 0.062195, 0.000165, -7.294961
4450000, 0.024404, 0.101355, -7.793965
4460000, 0.057748, -0.003451, -7.115332
4470000, -0.000982, -0.090801, -7.543403
4480000, -0.039959, 0.049850, -7.480864
4490000, 0.057725, -0.058167, -7.472682
4500000, -0.032987, 0.210480, -7.782184
4510000, 0.177265, 0.042194, -7.705456
4520000, 0.114419, 0.029557, -7.497139
4530000, 0.019647, 0.035515, -7.256233
4540000, 0.117797, 0.132893, -7.470395
4550000, -0.003619, -0.033557, -7.687557
4560000, -0.070765, 0.111215, -7.578080
4570000, 0.054395, 0.070540, -7.593455
4580000, -0.054305, 0.032957, -7.847686
4590000, 0.058638, 0.011817, -7.224602
4600000, 0.241849, 0.008790, -7.654531
4610000, 0.142461, 0.002176, -7.587076
4620000, -0.026767, 0.083732, -7.974598
4630000, -0.142260, -0.054643, -7.446976
4640000, 0.022670, 0.074364, -7.055381
4650000, 0.054420, -0.007376, -7.907693
4660000, -0.022744, 0.013321, -7.176112
4670000, -0.058979, 0.071239, -7.658300
4680000, -0.199871, 0.089593, -7.302607
4690000, -0.038882, 0.053922, -6.950667
4700000, 0.087204, 0.033677, -7.632058
4710000, -0.035424, -0.042700, -7.011006
4720000, 0.045588, -0.060186, -7.241294
4730000, -0.084117, 0.004999, -6.939121
4740000, -0.006891, 0.023817, -7.567200
4750000, -0.231743, 0.014617, -7.181735
4760000, -0.076300, -0.159620, -7.351725
4770000, -0.195475, -0.074895, -7.448465
4780000, -0.051881, -0.032076, -8.113367
4790000, -0.002553, 0.024128, -7.779972
4800000, -0.024268, 0.214873, -7.511718
4810000, -0.016514, -0.059886, -7.646299
4820000, -0.093284, 0.060813, -7.641730
4830000, -0.000217, 0.088869, -7.363609
4840000, -0.148750, 0.087954, -7.544818
4850000, -0.093890, 0.091253, -7.702490
4860000, -0.046977, 0.086247, -7.604843
4870000, 0.010233, 0.074731, -7.005747
4880000, -0.096810, -0.210670, -7.305717
4890000, -0.138701, -0.087514, -7.252508
4900000, -0.174284, 0.079590, -6.945062
4910000, 0.082566, -0.047690, -7.310315
4920000, -0.144016, 0.039322, -7.772384
4930000, -0.224615, -0.001191, -7.206047
4940000, -0.123896, -0.203598, -7.695258
4950000, -0.145305, 0.047422, -7.564857
4960000, 0.001039, 0.081486, -7.450979
4970000, -0.015866, 0.052780, -7.549395
4980000, -0.050717, 0.141718, -7.346753
4990000, 0.085103, 0.045331, -7.365568
5000000, 0.063251, 0.069349, -7.650342
5010000, -0.046153, 0.101272, -7.132101
5020000, 0.005236, 0.013057, -7.195846
5030000, -0.029169, -0.029350, -7.327520
5040000, -0.106643, -0.052886, -7.793273
5050000, -0.067135, -0.113215, -7.328639
5060000, 0.109166, 0.042866, -7.627092
5070000, 0.025519, 0.018158, -7.856832
5080000, 0.078184, 0.039527, -7.488311
5090000, -0.059902, -0.105701, -7.785964
5100000, -0.025694, -0.043124, -7.608172
5110000, 0.002029, -0.013394, -8.138025
5120000, -0.026160, 0.065137, -7.583889
5130000, -0.005361, -0.047795, -7.770537
5140000, -0.061199, -0.010528, -7.679852
5150000, 0.065177, -0.063662, -7.706590
5160000, 0.058027, 0.061221, -7.640254
5170000, 0.064156, 0.008048, -7.740456
5180000, 0.123662, 0.078434, -7.816322
5190000, 0.266419, 0.064069, -7.049789
5200000, -0.075704, 0.030508, -7.776034
5210000, 0.027362, 0.085327, -7.611843
5220000, 0.001354, -0.033026, -8.080333
5230000, 0.031533, 0.016397, -7.653571
5240000, 0.006014, -0.012281, -8.340410
5250000, 0.213245, -0.017653, -7.188545
5260000, 0.180907, 0.029922, -7.576458
5270000, -0.025205, 0.020646, -7.837173
5280000, 0.165580, -0.071560, -7.449817
5290000, 0.010108, 0.244621, -7.296587
5300000, -0.201223, 0.169124, -7.462624
5310000, 0.057180, 0.056592, -7.315413
5320000, -0.089680, 0.296806, -7.530406
5330000, 0.161522, 0.045969, -7.565312
5340000, 0.272373, -0.084413, -8.000546
5350000, 0.150980, -0.094015, -7.397364
5360000, 0.107244, -0.048093, -7.562032
5370000, 0.069051, -0.147462, -6.909158
5380000, 0.005677, -0.203062, -6.963698
5390000, 0.177352, -0.162825, -7.074963
5400000, 0.065854, -0.081558, -7.630590
5410000, -0.013765, 0.157915, -7.896697
5420000, -0.019911, 0.161447, -7.591405
5430000, -0.086005, 0.058171, -7.669353
5440000, -0.044426, 0.081208, -7.435800
5450000, 0.142575, -0.020236, -7.692512
5460000, 0.002708, -0.046788, -7.305456
5470000, 0.046934, -0.016430, -7.661678
5480000, -0.065698, -0.094951, -7.845879
5490000, 0.014486, 0.055025, -7.762724
5500000, -0.089501, 0.100385, -7.506538
5510000, -0.076591, 0.105431, -7.801928
5520000, -0.088550, -0.048912, -7.732844
5530000, 0.009722, 0.001718, -8.365556
5540000, -0.068181, -0.136244, -6.987641
5550000, 0.025966, -0.014599, -7.968661
5560000, -0.079895, 0.048425, -8.047515
5570000, -0.002600, -0.005795, -7.740022
5580000, 0.017739, -0.136475, -7.736142
5590000, -0.077820, -0.124297, -7.080467
5600000, 0.005235, 0.073818, -7.657577
5610000, 0.085671, 0.049810, -7.569277
5620000, 0.015119, -0.005661, -7.152974
5630000, 0.010699, 0.081537, -7.885108
5640000, -0.257364, 0.028856, -7.714124
5650000, -0.251238, -0.039162, -7.763839
5660000, -0.120524, 0.083063, -8.020246
5670000, -0.008860, -0.005005, -7.793599
5680000, 0.019008, -0.014117, -7.251146
5690000, 0.009585, 0.160616, -7.639468
5700000, 0.169859, -0.012100, -7.164793
5710000, 0.034737, 0.133469, -7.974789
5720000, 0.050635, -0.158802, -7.515057
5730000, -0.090365, -0.084544, -7.571291
5740000, 0.023219, -0.014710, -7.053019
5750000, -0.041849, -0.115042, -7.888961
5760000, 0.091746, -0.086330, -7.550565
5770000, 0.037521, 0.054544, -7.829585
5780000, -0.045187, -0.056080, -7.674805
5790000, -0.023959, 0.133886, -7.529747
5800000, -0.068096, 0.034767, -7.881277
5810000, 0.032160, 0.067017, -7.615416
5820000, -0.046600, 0.006697, -7.466218
5830000, -0.053868, -0.024106, -7.931370
5840000, -0.028223, -0.029109, -7.178942
5850000, 0.134885, 0.085143, -7.809825
5860000, -0.093713, -0.055885, -7.438113
5870000, 0.131633, -0.063873, -7.259836
5880000, 0.036928, -0.089413, -7.855128
5890000, 0.005560, 0.015121, -7.055098
5900000, 0.116790, -0.144923, -7.627037
5910000, 0.079938, -0.022569, -7.477253
5920000, -0.028511, 0.131454, -7.330748
5930000, 0.012650, -0.108017, -7.426516
5940000, -0.010860, -0.075651, -7.788887
5950000, -0.032360, -0.097880, -7.404032
5960000, -0.073572, -0.003603, -7.350212
5970000, -0.071674, -0.042382, -7.759401
5980000, 0.043059, -0.008644, -7.557299
5990000, -0.067446, -0.015405, -6.951270
6000000, -0.046501, 0.131599, -7.616962
6010000, -0.105902, -0.003084, -7.473747
6020000, 0.085489, 0.045095, -8.089739
6030000, -0.004806, -0.061745, -7.609828
6040000, 0.014154, 0.018411, -7.217092
6050000, -0.133976, -0.039817, -7.497368
6060000, 0.006484, 0.061442, -7.563874
6070000, -0.042823, 0.003771, -7.811004
6080000, 0.094011, -0.073056, -7.950830
6090000, 0.257991, 0.007985, -7.251279
6100000, 0.045042, 0.051626, -7.484811
6110000, 0.133782, 0.025452, -7.818077
6120000, 0.101520, 0.049621, -7.482628
6130000, 0.043277, -0.101928, -7.527467
6140000, 0.065313, 0.093146, -7.949005
6150000, 0.069702, -0.001407, -7.894611
6160000, -0.131358, -0.134407, -7.367916
6170000, 0.158757, -0.050748, -7.778419
6180000, 0.008867, -0.015965, -7.534992
6190000, 0.031982, 0.005186, -7.615795
6200000, -0.139816, 0.075088, -7.982972
6210000, -0.001598, -0.005573, -7.785288
6220000, -0.103453, 0.064029, -7.272498
6230000, -0.054944, 0.139640, -7.371752
6240000, -0.116223, 0.090045, -7.372290
6250000, -0.084257, -0.044815, -7.366235
6260000, -0.054011, 0.004606, -7.604251
6270000, 0.018930, 0.064883, -7.958734
6280000, -0.181086, 0.048832, -7.632849
6290000, -0.075058, -0.067349, -7.377733
6300000, -0.089362, -0.045068, -7.369318
6310000, -0.169176, 0.025078, -7.465468
6320000, 0.062096, -0.010542, -7.461730
6330000, -0.037539, -0.043951, -7.468498
6340000, -0.045828, -0.094341, -7.563740
6350000, -0.028785, 0.015259, -7.827537
6360000, 0.025751, 0.021919, -7.309466
6370000, -0.021409, -0.077843, -7.287730
6380000, 0.135295, 0.013645, -7.553106
