Time Step, x CoM, y CoM, z CoM
23696000, -0.044545, -0.216556, -0.000000
23700000, 0.018516, -0.142132, 0.000001
23704000, 0.005301, -0.189869, -0.000000
23708000, -0.098700, -0.064238, 0.000001
23712000, -0.136562, 0.030910, -0.000001
23716000, 0.054816, 0.069754, 0.000002
23720000, -0.127278, 0.063296, -0.000000
23724000, -0.081918, 0.146476, -0.000001
23728000, -0.144681, 0.027314, -0.000000
23732000, -0.112420, -0.154822, 0.000001
23736000, -0.150054, 0.028058, -0.000000
23740000, -0.266329, 0.025944, 0.000001
23744000, -0.202850, 0.012347, 0.000001
23748000, -0.188751, -0.122542, 0.000000
23752000, -0.014838, -0.253510, -0.000002
23756000, 0.126114, -0.238818, -0.000001
23760000, 0.163698, -0.128614, -0.000001
23764000, 0.072679, -0.159247, -0.000000
23768000, -0.041780, -0.272183, 0.000001
23772000, 0.187202, -0.199863, 0.000001
23776000, 0.105726, -0.414451, 0.000001
23780000, 0.114660, -0.214053, -0.000001
23784000, -0.014674, -0.190326, 0.000001
23788000, -0.007013, -0.181049, 0.000000
23792000, -0.029249, -0.106824, 0.000001
23796000, -0.046140, -0.211593, 0.000000
23800000, 0.020571, -0.112035, 0.000003
23804000, -0.065811, -0.241906, 0.000000
23808000, -0.295409, -0.087804, 0.000001
23812000, -0.116960, -0.226472, -0.000001
23816000, 0.022805, -0.470589, 0.000001
23820000, -0.115925, -0.377122, 0.000002
23824000, -0.026816, -0.534530, 0.000001
23828000, 0.238763, -0.458042, -0.000001
23832000, 0.061113, -0.567496, 0.000000
23836000, 0.052706, -0.337990, -0.000001
23840000, 0.101020, -0.452733, 0.000001
23844000, -0.025891, -0.401326, 0.000001
23848000, 0.000858, -0.387249, 0.000001
23852000, 0.130775, -0.355499, -0.000001
23856000, 0.060787, -0.373756, -0.000002
23860000, 0.243786, -0.503493, -0.000001
23864000, 0.120024, -0.432707, -0.000001
23868000, 0.139974, -0.310569, -0.000001
23872000, 0.198255, -0.367925, 0.000001
23876000, -0.016980, -0.380766, 0.000001
23880000, 0.010945, -0.289999, 0.000000
23884000, 0.003091, -0.412281, 0.000002
23888000, -0.153946, -0.188889, 0.000000
23892000, -0.155955, -0.273375, -0.000001
23896000, 0.079468, -0.253930, -0.000003
23900000, -0.081116, -0.308242, -0.000001
23904000, 0.035248, -0.489709, 0.000001
23908000, 0.031011, -0.435994, -0.000001
23912000, -0.047088, -0.529112, 0.000000
23916000, -0.174135, -0.426478, -0.000001
23920000, -0.062925, -0.377299, 0.000003
23924000, -0.047555, -0.405808, 0.000000
23928000, 0.051967, -0.352488, -0.000002
23932000, 0.170098, -0.220978, 0.000001
23936000, 0.413884, -0.244905, 0.000001
23940000, 0.271473, -0.290500, -0.000001
23944000, 0.430964, -0.234754, 0.000000
23948000, 0.140855, -0.238670, 0.000002
23952000, 0.183089, -0.297891, -0.000002
23956000, 0.143528, -0.286304, 0.000002
23960000, 0.113707, -0.280265, 0.000000
23964000, 0.323237, -0.263455, -0.000001
23968000, 0.187024, -0.367322, 0.000001
23972000, 0.054954, -0.450152, 0.000002
23976000, -0.025258, -0.506063, 0.000001
23980000, -0.129805, -0.304926, 0.000001
23984000, -0.265195, -0.266840, -0.000000
23988000, -0.165402, -0.260203, -0.000000
23992000, -0.136275, -0.258088, 0.000000
23996000, -0.151503, -0.194263, 0.000001
24000000, -0.112870, -0.113399, 0.000000
24004000, 0.043209, -0.115224, -0.000000
24008000, 0.107346, -0.068860, -0.000001
24012000, 0.183675, -0.261601, -0.000002
24016000, -0.019691, -0.198771, -0.000000
24020000, 0.032395, -0.333835, 0.000001
24024000, -0.017710, -0.372371, 0.000002
24028000, -0.045887, -0.194939, 0.000000
24032000, -0.047762, -0.168323, -0.000001
24036000, 0.015643, -0.117535, -0.000000
24040000, -0.121373, -0.101480, -0.000001
24044000, -0.250295, -0.232321, -0.000000
24048000, -0.090200, -0.111867, 0.000002
24052000, 0.035321, -0.050098, -0.000001
24056000, -0.131652, -0.088544, -0.000003
24060000, -0.172718, -0.023652, 0.000001
24064000, -0.096037, -0.156742, -0.000000
24068000, -0.229313, -0.166633, 0.000001
24072000, -0.178725, 0.022993, -0.000001
24076000, -0.122938, -0.184399, -0.000002
24080000, -0.272713, 0.040575, -0.000000
24084000, -0.302588, -0.010842, -0.000002
24088000, -0.410640, 0.030227, 0.000000
24092000, -0.140109, -0.057427, -0.000001
24096000, -0.250335, -0.197434, 0.000000
24100000, -0.140165, -0.152812, 0.000000
24104000, -0.146785, -0.063555, 0.000001
24108000, -0.031633, -0.133448, 0.000000
24112000, -0.153751, -0.035155, -0.000000
24116000, -0.206556, -0.186304, 0.000001
24120000, -0.218111, -0.225551, -0.000001
24124000, -0.277611, -0.084457, -0.000001
24128000, -0.149140, -0.214891, -0.000002
24132000, -0.238323, -0.227930, 0.000000
24136000, -0.126955, -0.159012, -0.000000
24140000, -0.232328, -0.223958, 0.000000
24144000, -0.129132, -0.358977, 0.000000
24148000, -0.209641, -0.286518, -0.000001
24152000, -0.156365, -0.147329, -0.000000
24156000, -0.224501, -0.142996, 0.000001
24160000, -0.309026, -0.098655, 0.000000
24164000, -0.245803, -0.129344, 0.000001
24168000, -0.274518, -0.006575, -0.000001
24172000, -0.313113, 0.084090, -0.000002
24176000, -0.367336, 0.155834, 0.000000
24180000, -0.395721, 0.060647, 0.000000
24184000, -0.303385, 0.044078, 0.000001
24188000, -0.315528, 0.113153, -0.000001
24192000, -0.176482, 0.034651, -0.000000
24196000, -0.190748, 0.036773, 0.000000
24200000, -0.062659, 0.108486, 0.000001
24204000, 0.017235, 0.083671, 0.000001
24208000, -0.096056, 0.083830, -0.000001
24212000, -0.086155, -0.061802, -0.000001
24216000, -0.180702, 0.029585, -0.000001
24220000, -0.122154, 0.009058, -0.000000
24224000, -0.203955, 0.161817, -0.000001
24228000, -0.209734, 0.204081, -0.000000
24232000, -0.207559, 0.282974, -0.000002
24236000, -0.270971, 0.157723, 0.000001
24240000, -0.108608, 0.010195, 0.000001
24244000, -0.267083, -0.015935, 0.000001
24248000, -0.313896, -0.132413, -0.000002
24252000, -0.391710, 0.053546, 0.000002
24256000, -0.345701, 0.250256, -0.000001
24260000, -0.427882, -0.052681, -0.000000
24264000, -0.373268, -0.147455, -0.000001
24268000, -0.553168, 0.005333, -0.000003
24272000, -0.361640, -0.091268, -0.000002
24276000, -0.400786, -0.083640, -0.000000
24280000, -0.366491, -0.235835, 0.000000
24284000, -0.512884, -0.065896, 0.000001
24288000, -0.458932, -0.162117, 0.000001
24292000, -0.450170, 0.003491, 0.000001
24296000, -0.515392, -0.292142, -0.000002
24300000, -0.523925, -0.338931, 0.000001
24304000, -0.420598, -0.355430, 0.000001
24308000, -0.580823, -0.186191, 0.000000
24312000, -0.300332, -0.267185, -0.000001
24316000, -0.363472, -0.217030, 0.000001
24320000, -0.442908, -0.190182, 0.000001
24324000, -0.434428, -0.174781, 0.000001
24328000, -0.361583, -0.341458, -0.000000
24332000, -0.303888, -0.159276, -0.000000
24336000, -0.297121, -0.214081, 0.000001
24340000, -0.455252, -0.205540, 0.000002
24344000, -0.537056, -0.308241, -0.000000
24348000, -0.499378, -0.237974, 0.000000
24352000, -0.435014, -0.199748, 0.000003
24356000, -0.392512, -0.088533, -0.000003
24360000, -0.222076, -0.192617, 0.000002
24364000, -0.208192, -0.147323, 0.000001
24368000, -0.352812, -0.165834, -0.000001
24372000, -0.306129, -0.308823, -0.000000
24376000, -0.223185, -0.233665, -0.000001
24380000, -0.171427, -0.092579, 0.000001
24384000, -0.059824, -0.219133, -0.000001
24388000, -0.109436, -0.253089, 0.000000
24392000, -0.195106, -0.336090, -0.000000
24396000, -0.243423, -0.440358, -0.000001
24400000, -0.097432, -0.591553, 0.000001
24404000, -0.273206, -0.493076, 0.000000
24408000, -0.265684, -0.592797, -0.000001
24412000, 0.009617, -0.671617, -0.000001
24416000, 0.144205, -0.548125, -0.000000
24420000, 0.022805, -0.525431, 0.000001
24424000, 0.189433, -0.549853, -0.000000
24428000, 0.080718, -0.477507, -0.000003
24432000, 0.086320, -0.535318, 0.000002
24436000, -0.127244, -0.615514, 0.000002
24440000, -0.033988, -0.554653, -0.000000
24444000, -0.017908, -0.679062, 0.000000
24448000, -0.196022, -0.581412, 0.000001
24452000, -0.113784, -0.540435, 0.000000
24456000, -0.066079, -0.530395, 0.000001
24460000, 0.033619, -0.545712, -0.000003
24464000, 0.092984, -0.722379, 0.000000
24468000, -0.097749, -0.556734, -0.000001
24472000, 0.156322, -0.586026, -0.000000
24476000, 0.296942, -0.619024, 0.000001
24480000, 0.217920, -0.632997, -0.000001
24484000, 0.121065, -0.602981, 0.000000
24488000, 0.000914, -0.566913, 0.000001
24492000, 0.207200, -0.439190, 0.000001
24496000, 0.248758, -0.470196, 0.000001
24500000, 0.310955, -0.381165, -0.000002
24504000, 0.054392, -0.496330, -0.000001
24508000, -0.035132, -0.428006, 0.000001
24512000, -0.158120, -0.520796, 0.000001
24516000, -0.000646, -0.545118, -0.000001
24520000, -0.096415, -0.475475, 0.000001
24524000, 0.077424, -0.461383, 0.000001
24528000, 0.065979, -0.510096, -0.000001
24532000, 0.288879, -0.463444, 0.000000
24536000, 0.271040, -0.390345, 0.000001
24540000, 0.282349, -0.434034, -0.000000
24544000, 0.250432, -0.596895, 0.000001
24548000, 0.212405, -0.388909, 0.000002
24552000, 0.266117, -0.426728, 0.000001
24556000, 0.257096, -0.421680, -0.000001
24560000, 0.418196, -0.405389, 0.000004
24564000, 0.333316, -0.603256, -0.000002
24568000, 0.033827, -0.813317, 0.000001
24572000, 0.004919, -0.771737, -0.000000
24576000, 0.015738, -0.642405, -0.000002
24580000, -0.147636, -0.580488, -0.000000
24584000, -0.129267, -0.355359, 0.000001
24588000, -0.390009, -0.401221, 0.000000
24592000, -0.259323, -0.514835, 0.000000
24596000, -0.193218, -0.374846, -0.000000
24600000, -0.207112, -0.146265, 0.000002
24604000, -0.205228, -0.262713, -0.000001
24608000, -0.059326, -0.306490, 0.000000
24612000, 0.020299, -0.322244, 0.000002
24616000, 0.106397, -0.378438, 0.000000
24620000, 0.073577, -0.563500, 0.000001
24624000, -0.093327, -0.681710, 0.000000
24628000, -0.115266, -0.399295, 0.000001
24632000, -0.076268, -0.280721, -0.000000
24636000, 0.040243, -0.168757, 0.000000
24640000, 0.289490, -0.103767, 0.000003
24644000, -0.066945, -0.079635, -0.000001
24648000, -0.067969, -0.325162, 0.000000
24652000, -0.044059, -0.193952, 0.000000
24656000, -0.075681, -0.273088, 0.000001
24660000, 0.047958, -0.328854, -0.000002
24664000, -0.011929, -0.400505, 0.000001
24668000, -0.020306, -0.417195, 0.000001
24672000, 0.071960, -0.176510, 0.000001
24676000, -0.082622, -0.269964, 0.000002
24680000, -0.025713, -0.293801, 0.000001
24684000, -0.169282, -0.324701, 0.000001
24688000, -0.098313, -0.269697, 0.000001
24692000, 0.075739, -0.350784, -0.000000
24696000, -0.063464, -0.506949, -0.000002
24700000, 0.020056, -0.394341, -0.000001
24704000, 0.065602, -0.484237, 0.000003
24708000, 0.073423, -0.566858, 0.000001
24712000, -0.040475, -0.666564, -0.000001
24716000, 0.046366, -0.588322, -0.000002
24720000, 0.083853, -0.757401, -0.000003
24724000, 0.244374, -0.847613, 0.000000
24728000, 0.099323, -0.832181, -0.000000
24732000, 0.100456, -0.591598, 0.000004
24736000, -0.199810, -0.504254, 0.000003
24740000, -0.076576, -0.535391, -0.000001
24744000, -0.063270, -0.369149, 0.000001
24748000, 0.067635, -0.499852, -0.000001
24752000, 0.124089, -0.607092, -0.000001
24756000, 0.070498, -0.561920, 0.000000
24760000, -0.077769, -0.502989, -0.000001
24764000, 0.041136, -0.440559, -0.000000
24768000, -0.031906, -0.271331, -0.000001
24772000, -0.037254, -0.571189, 0.000002
24776000, 0.019325, -0.473398, -0.000000
24780000, -0.173328, -0.598392, -0.000001
24784000, -0.252334, -0.605020, 0.000000
24788000, 0.037843, -0.574375, 0.000001
24792000, 0.018250, -0.463494, 0.000001
24796000, 0.104909, -0.375047, 0.000001
24800000, -0.045919, -0.453098, -0.000002
24804000, 0.039119, -0.443670, 0.000002
24808000, -0.116452, -0.446557, -0.000001
24812000, 0.129831, -0.506132, -0.000000
24816000, 0.002087, -0.471280, -0.000001
24820000, 0.128082, -0.316726, 0.000001
24824000, -0.000639, -0.496591, 0.000001
24828000, -0.128180, -0.588300, 0.000001
24832000, -0.227295, -0.540431, -0.000001
24836000, -0.270486, -0.401659, 0.000001
24840000, -0.189087, -0.302036, -0.000000
24844000, -0.074774, -0.188637, -0.000001
24848000, -0.105482, -0.378559, 0.000002
24852000, -0.040303, -0.406359, -0.000002
24856000, 0.080036, -0.417309, 0.000002
24860000, 0.100341, -0.595580, 0.000002
24864000, 0.043245, -0.559258, 0.000001
24868000, 0.019139, -0.550015, -0.000001
24872000, 0.096693, -0.461728, 0.000000
24876000, -0.077932, -0.466821, 0.000000
24880000, -0.039300, -0.351121, -0.000003
24884000, -0.184328, -0.062262, -0.000001
24888000, -0.080003, -0.144696, -0.000001
24892000, 0.007710, -0.369434, -0.000000
24896000, 0.110367, -0.197032, 0.000001
24900000, 0.237264, -0.158883, -0.000000
24904000, 0.221186, -0.198910, -0.000000
24908000, 0.075816, 0.029862, -0.000001
24912000, 0.034642, 0.052328, 0.000001
24916000, 0.293347, 0.026641, 0.000000
24920000, 0.209483, 0.031388, 0.000000
24924000, 0.354144, -0.009468, 0.000000
24928000, 0.338766, -0.001816, -0.000000
24932000, 0.146618, -0.210531, 0.000001
24936000, 0.167253, -0.109202, -0.000001
24940000, 0.105215, -0.098781, -0.000001
24944000, 0.156624, -0.242434, -0.000000
24948000, 0.167948, -0.214856, -0.000000
24952000, 0.443515, -0.272432, -0.000000
24956000, 0.551022, -0.220054, 0.000000
24960000, 0.270313, -0.311708, 0.000000
24964000, 0.317092, -0.156436, -0.000001
24968000, 0.426605, -0.333744, -0.000002
24972000, 0.183533, 0.051077, 0.000001
24976000, 0.223841, -0.017443, -0.000003
24980000, 0.178987, -0.207145, -0.000000
24984000, 0.163289, -0.137855, 0.000002
24988000, 0.019257, -0.077099, -0.000001
24992000, 0.004317, -0.058911, -0.000000
24996000, 0.111663, -0.017497, 0.000001
25000000, -0.050898, -0.138455, -0.000002
25004000, 0.215397, -0.153431, 0.000003
25008000, 0.180145, -0.064237, 0.000001
25012000, 0.333264, -0.133247, 0.000001
25016000, 0.420422, -0.120686, -0.000001
25020000, 0.420411, -0.057434, 0.000001
25024000, 0.355011, -0.207131, -0.000001
25028000, 0.457902, -0.143788, 0.000000
25032000, 0.308473, -0.220849, -0.000001
25036000, 0.392484, -0.017596, 0.000001
25040000, 0.469231, -0.073627, 0.000002
25044000, 0.362241, 0.034444, 0.000000
25048000, 0.405065, -0.102884, 0.000001
25052000, 0.224914, -0.097411, -0.000001
25056000, 0.301593, -0.035047, 0.000001
25060000, 0.309699, -0.103654, -0.000002
25064000, 0.434700, -0.037493, -0.000001
25068000, 0.187690, -0.178628, -0.000002
25072000, 0.325352, -0.281022, 0.000001
25076000, 0.352772, -0.232574, -0.000002
25080000, 0.375903, -0.233260, -0.000001
25084000, 0.285354, -0.312299, 0.000001
25088000, 0.235073, -0.143452, -0.000000
25092000, 0.192341, -0.053647, 0.000002
25096000, 0.360260, -0.126105, 0.000001
25100000, 0.422916, -0.077999, 0.000000
25104000, 0.481641, -0.144402, 0.000000
25108000, 0.192927, -0.155710, -0.000001
25112000, 0.262632, -0.175977, 0.000002
25116000, 0.291145, -0.209245, -0.000002
25120000, 0.187325, -0.324773, 0.000000
25124000, 0.204025, -0.313641, 0.000001
25128000, 0.300506, -0.285092, 0.000001
25132000, 0.328742, -0.234814, -0.000001
25136000, 0.570434, -0.329431, -0.000002
25140000, 0.549508, -0.245649, -0.000001
25144000, 0.381506, -0.329233, 0.000001
25148000, 0.626979, -0.347705, 0.000001
25152000, 0.540152, -0.379942, -0.000000
25156000, 0.589747, -0.293791, 0.000000
25160000, 0.551334, -0.265379, -0.000000
25164000, 0.571758, -0.356976, 0.000000
25168000, 0.526199, -0.415375, 0.000000
25172000, 0.460046, -0.456031, -0.000002
25176000, 0.251601, -0.642439, 0.000001
25180000, 0.625903, -0.503800, 0.000000
25184000, 0.291341, -0.623831, -0.000001
25188000, 0.343896, -0.425862, -0.000001
25192000, 0.350019, -0.431093, 0.000001
25196000, 0.510321, -0.430818, 0.000002
25200000, 0.608782, -0.249566, 0.000001
25204000, 0.572253, 0.012430, 0.000001
25208000, 0.737569, 0.027983, -0.000001
25212000, 0.763370, 0.050450, 0.000002
25216000, 0.605006, -0.105718, -0.000000
25220000, 0.409780, -0.225151, -0.000001
25224000, 0.688670, -0.111442, -0.000001
25228000, 0.642392, -0.097942, 0.000001
25232000, 0.668728, -0.230360, 0.000000
25236000, 0.670696, 0.004112, 0.000001
25240000, 0.786171, 0.184644, -0.000000
25244000, 0.746758, 0.170970, 0.000000
25248000, 0.619800, 0.127009, 0.000001
25252000, 0.658268, 0.125746, 0.000001
25256000, 0.671681, 0.270977, 0.000001
25260000, 0.735096, 0.203306, -0.000001
25264000, 0.720711, -0.005909, -0.000001
25268000, 0.699893, 0.030797, 0.000000
25272000, 0.718586, 0.146373, -0.000002
25276000, 0.487691, 0.128417, 0.000001
25280000, 0.566985, 0.155134, -0.000000
25284000, 0.554292, 0.279651, -0.000000
25288000, 0.629255, 0.364084, 0.000003
25292000, 0.714360, 0.220942, 0.000002
25296000, 0.670147, 0.388334, -0.000000
25300000, 0.585380, 0.318308, 0.000001
25304000, 0.355781, 0.373528, 0.000001
25308000, 0.338013, 0.325167, -0.000001
25312000, 0.522339, 0.445009, 0.000001
25316000, 0.588068, 0.481619, -0.000000
25320000, 0.663450, 0.261565, 0.000003
25324000, 0.710363, 0.053511, 0.000000
25328000, 0.749475, 0.068601, 0.000000
25332000, 0.653245, 0.080911, -0.000000
25336000, 0.659126, 0.040513, -0.000001
25340000, 0.663098, 0.229703, -0.000000
25344000, 0.673818, 0.467259, -0.000001
25348000, 0.601835, 0.433830, -0.000000
25352000, 0.478934, 0.589485, 0.000000
25356000, 0.395888, 0.578754, 0.000000
25360000, 0.729684, 0.350224, 0.000001
25364000, 0.510220, 0.506044, 0.000000
25368000, 0.414127, 0.323920, 0.000000
25372000, 0.429108, 0.420278, 0.000003
25376000, 0.323112, 0.415431, -0.000001
25380000, 0.396208, 0.142434, 0.000000
25384000, 0.467545, 0.120560, 0.000001
25388000, 0.522825, 0.066298, -0.000000
25392000, 0.602510, 0.113126, 0.000002
25396000, 0.523173, 0.244275, 0.000001
25400000, 0.499767, 0.039215, 0.000002
25404000, 0.584356, -0.106897, -0.000002
25408000, 0.438699, -0.127908, -0.000001
25412000, 0.362218, -0.005663, 0.000003
25416000, 0.393794, -0.208700, 0.000003
25420000, 0.475078, -0.143482, -0.000000
25424000, 0.444497, -0.103182, 0.000000
25428000, 0.355246, -0.103358, -0.000000
25432000, 0.539884, -0.200550, -0.000000
25436000, 0.604244, -0.267761, 0.000000
25440000, 0.619051, -0.072224, 0.000001
25444000, 0.517749, 0.081994, -0.000001
25448000, 0.457223, -0.019149, -0.000000
25452000, 0.487819, 0.179627, 0.000001
25456000, 0.527071, -0.241902, -0.000001
25460000, 0.541232, -0.144090, -0.000002
25464000, 0.488762, -0.112683, -0.000000
25468000, 0.442407, 0.067372, 0.000002
25472000, 0.341381, 0.099439, 0.000003
25476000, 0.352305, 0.010139, -0.000000
25480000, 0.382580, 0.188460, -0.000001
25484000, 0.663851, 0.151125, -0.000003
25488000, 0.615831, 0.189995, -0.000001
25492000, 0.619484, 0.102384, 0.000001
25496000, 0.414759, -0.022825, -0.000001
25500000, 0.407622, 0.063100, -0.000000
25504000, 0.712892, 0.043389, -0.000001
25508000, 0.587151, -0.141365, -0.000000
25512000, 0.746181, 0.020585, -0.000002
25516000, 0.842077, -0.002476, 0.000002
25520000, 0.703597, -0.113441, 0.000000
25524000, 0.727014, -0.003378, -0.000001
25528000, 0.597169, 0.102137, 0.000001
25532000, 0.617806, -0.031041, -0.000003
25536000, 0.576827, 0.013552, -0.000001
25540000, 0.596594, -0.147343, -0.000001
25544000, 0.618403, -0.152786, 0.000000
25548000, 0.643115, -0.269223, 0.000001
25552000, 0.511584, -0.303216, 0.000001
25556000, 0.529993, -0.305465, -0.000000
25560000, 0.456004, -0.197022, 0.000000
25564000, 0.424858, -0.352132, -0.000001
25568000, 0.243984, -0.349463, 0.000000
25572000, 0.271011, -0.357144, -0.000001
25576000, 0.034046, -0.336033, 0.000001
25580000, -0.032622, -0.550689, -0.000002
25584000, 0.134957, -0.393150, -0.000001
25588000, 0.106325, -0.318286, -0.000001
25592000, 0.179828, -0.578510, 0.000001
25596000, -0.311008, -0.555009, -0.000002
25600000, -0.223789, -0.314409, -0.000001
25604000, -0.230218, -0.514309, -0.000001
25608000, -0.134862, -0.372862, -0.000001
25612000, -0.077532, -0.573821, -0.000000
25616000, 0.151481, -0.695205, -0.000002
25620000, 0.242300, -0.722840, 0.000003
25624000, 0.428728, -0.647997, -0.000001
25628000, 0.246180, -0.533095, -0.000000
25632000, 0.144165, -0.569914, -0.000001
25636000, 0.096890, -0.594939, 0.000002
25640000, 0.513719, -0.529311, 0.000001
25644000, 0.241950, -0.643096, 0.000000
25648000, 0.076612, -0.668533, -0.000000
25652000, 0.109559, -0.673935, 0.000002
25656000, 0.060793, -0.719484, -0.000000
25660000, -0.042396, -0.734574, -0.000001
25664000, 0.157673, -0.688110, -0.000002
25668000, 0.110922, -0.784850, 0.000001
25672000, 0.103868, -0.774831, 0.000000
25676000, 0.166142, -0.584913, -0.000000
25680000, 0.151579, -0.748839, 0.000001
25684000, 0.319179, -0.559516, 0.000001
25688000, 0.182640, -0.764633, -0.000000
25692000, 0.135716, -0.920330, -0.000000
25696000, -0.031065, -0.845665, -0.000002
25700000, -0.244475, -0.829275, -0.000000
25704000, 0.006950, -0.889997, 0.000001
25708000, -0.062741, -0.958973, -0.000000
25712000, -0.005533, -0.895143, 0.000002
25716000, 0.285621, -0.912648, 0.000001
25720000, 0.414094, -0.711804, -0.000000
25724000, 0.157802, -0.792943, -0.000000
25728000, 0.230319, -0.913209, 0.000000
25732000, 0.245277, -0.848463, -0.000000
25736000, 0.076655, -0.711368, 0.000000
25740000, 0.102374, -0.751008, -0.000001
25744000, 0.148615, -0.696702, -0.000002
25748000, 0.033858, -0.641728, 0.000001
25752000, -0.198043, -0.629623, 0.000001
25756000, -0.246916, -0.635574, -0.000001
25760000, -0.193754, -0.362249, 0.000001
25764000, -0.287299, -0.383984, -0.000001
25768000, -0.381907, -0.246014, 0.000001
25772000, -0.385769, -0.324850, 0.000001
25776000, -0.335971, -0.172895, -0.000001
25780000, -0.406548, -0.276046, -0.000001
25784000, -0.441455, -0.108684, 0.000001
25788000, -0.539084, -0.027445, 0.000000
25792000, -0.467080, 0.157446, -0.000000
25796000, -0.458578, -0.086229, 0.000002
25800000, -0.521924, -0.267994, -0.000001
25804000, -0.517825, -0.373472, 0.000000
25808000, -0.477836, -0.188185, 0.000000
25812000, -0.434805, -0.077984, -0.000001
25816000, -0.735681, 0.018326, -0.000001
25820000, -0.586738, -0.183268, -0.000001
25824000, -0.618979, -0.160680, -0.000001
25828000, -0.560059, 0.308116, 0.000002
25832000, -0.558823, 0.366874, -0.000002
25836000, -0.503239, 0.228212, 0.000002
25840000, -0.644298, -0.090407, 0.000000
25844000, -0.714499, -0.094201, 0.000001
25848000, -0.558299, 0.042400, -0.000000
25852000, -0.530389, 0.144686, 0.000000
25856000, -0.599900, 0.269142, -0.000003
25860000, -0.491518, 0.037216, 0.000002
25864000, -0.695418, -0.027134, 0.000001
25868000, -0.499235, -0.012555, -0.000000
25872000, -0.550251, -0.072768, -0.000000
25876000, -0.624068, 0.035720, 0.000000
25880000, -0.496734, 0.159942, 0.000000
25884000, -0.565594, 0.363942, -0.000001
25888000, -0.679258, 0.175627, 0.000002
25892000, -0.638585, 0.047909, -0.000000
25896000, -0.547351, 0.122834, 0.000001
25900000, -0.307829, 0.185591, 0.000000
25904000, -0.276590, 0.160958, 0.000002
25908000, -0.211585, 0.063587, 0.000001
25912000, -0.046469, 0.018732, 0.000001
25916000, -0.148879, 0.171818, 0.000000
25920000, -0.056829, 0.055674, -0.000001
25924000, -0.136142, 0.131702, 0.000001
25928000, -0.074302, 0.137781, 0.000001
25932000, -0.207931, 0.160878, 0.000002
25936000, -0.238820, 0.248810, -0.000000
25940000, -0.346597, 0.238506, 0.000001
25944000, -0.071241, 0.070519, 0.000000
25948000, -0.335200, 0.176565, 0.000001
25952000, -0.343147, -0.044346, 0.000001
25956000, -0.473614, -0.240019, 0.000000
25960000, -0.353219, -0.207584, 0.000001
25964000, -0.524353, -0.028299, 0.000001
25968000, -0.506745, 0.004106, -0.000001
25972000, -0.484840, 0.155428, 0.000001
25976000, -0.478829, 0.234021, 0.000000
25980000, -0.397170, 0.401305, -0.000001
25984000, -0.322565, 0.402362, -0.000002
25988000, -0.487221, 0.390890, 0.000000
25992000, -0.436272, 0.329037, 0.000000
25996000, -0.669089, 0.486772, 0.000001
26000000, -0.656031, 0.428291, 0.000001
26004000, -0.635394, 0.620453, 0.000000
26008000, -0.593409, 0.465658, 0.000000
26012000, -0.580397, 0.479900, -0.000001
26016000, -0.528780, 0.568430, 0.000001
26020000, -0.550745, 0.555750, 0.000001
26024000, -0.422924, 0.561236, 0.000002
26028000, -0.523139, 0.396155, 0.000001
26032000, -0.533249, 0.326989, -0.000000
26036000, -0.765874, 0.223301, -0.000003
26040000, -0.681685, 0.357717, 0.000000
26044000, -0.673957, 0.243250, 0.000002
26048000, -0.482181, 0.355434, -0.000000
26052000, -0.505538, 0.463305, -0.000001
26056000, -0.542667, 0.460877, 0.000002
26060000, -0.605039, 0.299329, 0.000001
26064000, -0.948307, 0.156173, -0.000001
26068000, -0.741065, 0.009082, -0.000001
26072000, -0.744374, -0.274788, -0.000002
26076000, -0.691392, -0.241940, -0.000001
26080000, -0.505375, -0.326885, -0.000000
26084000, -0.324488, -0.529239, -0.000001
26088000, -0.358709, -0.437175, -0.000001
26092000, -0.286525, -0.348554, 0.000000
26096000, -0.329263, -0.335236, -0.000001
26100000, -0.293296, -0.392457, -0.000000
26104000, -0.143368, -0.532761, -0.000000
26108000, -0.158856, -0.272600, -0.000000
26112000, -0.186495, -0.211874, -0.000000
26116000, -0.218107, -0.288386, 0.000001
26120000, -0.217173, -0.174506, 0.000000
26124000, -0.205280, -0.071860, 0.000000
26128000, -0.144568, -0.214884, -0.000000
26132000, -0.317571, -0.276665, -0.000002
26136000, -0.443903, -0.194114, 0.000001
26140000, -0.372985, -0.149136, -0.000000
26144000, -0.355394, -0.097526, -0.000001
26148000, -0.281369, -0.038647, 0.000001
26152000, -0.597841, -0.108652, 0.000001
26156000, -0.621633, 0.034024, 0.000000
26160000, -0.541019, 0.046004, 0.000000
26164000, -0.515558, 0.035707, -0.000000
26168000, -0.543160, -0.025585, -0.000001
26172000, -0.596391, -0.041840, 0.000000
26176000, -0.711945, 0.053344, -0.000001
26180000, -0.655576, -0.004775, 0.000000
26184000, -0.631911, 0.078942, 0.000001
26188000, -0.771591, -0.184079, -0.000001
26192000, -0.662729, -0.141425, -0.000000
26196000, -0.741619, 0.051277, 0.000001
26200000, -0.658337, 0.145252, -0.000001
26204000, -0.469938, -0.018641, 0.000000
26208000, -0.394621, 0.059913, 0.000000
26212000, -0.543529, 0.031278, -0.000000
26216000, -0.725451, 0.111024, -0.000001
26220000, -0.737134, 0.166126, 0.000001
26224000, -0.700379, -0.042210, -0.000000
26228000, -0.737361, 0.063722, -0.000001
26232000, -0.782966, -0.150813, 0.000000
